	GeneID	chr	strand	SEstart	SeEnd	upstreamEnd	DownstreamStart
19929	ENSMUSG00000019822	chr10	-	41488930	41489024	41488823	41489274
19930	ENSMUSG00000019822	chr10	-	41489463	41489560	41489351	41489982
19935	ENSMUSG00000026626	chr1	-	191354530	191354658	191353975	191354741
19936	ENSMUSG00000026626	chr1	-	191355022	191355073	191354861	191356333
19937	ENSMUSG00000026626	chr1	-	191356333	191356387	191355073	191356886
19938	ENSMUSG00000026626	chr1	-	191356886	191356995	191355073	191357791
19939	ENSMUSG00000048978	chr13	-	25262199	25262399	25253751	25268021
19940	ENSMUSG00000028630	chr10	-	118868149	118868298	118861153	118868720
19945	ENSMUSG00000026163	chr1	-	83265968	83266055	83257270	83267301
19946	ENSMUSG00000026163	chr1	-	83265968	83266055	83263834	83267301
19947	ENSMUSG00000026163	chr1	-	83267301	83267487	83257270	83275617
19948	ENSMUSG00000026163	chr1	-	83290969	83291029	83288896	83339534
19949	ENSMUSG00000026163	chr1	-	83339534	83339642	83291029	83407979
19950	ENSMUSG00000026163	chr1	-	83362228	83362328	83339642	83407979
19951	ENSMUSG00000026163	chr1	-	83384893	83384972	83362328	83407979
19956	ENSMUSG00000028597	chr4	-	108403200	108403462	108400997	108406542
19971	ENSMUSG00000091511	chr10	-	130479706	130479989	130479226	130497173
19972	ENSMUSG00000013997	chr1	-	171343437	171343563	171342797	171343693
19973	ENSMUSG00000013997	chr1	-	171344063	171344167	171343827	171344287
19974	ENSMUSG00000013997	chr1	-	171344063	171344167	171343827	171344913
19975	ENSMUSG00000013997	chr1	-	171344063	171344539	171343827	171344913
19976	ENSMUSG00000013997	chr1	-	171344287	171344539	171344167	171344913
19977	ENSMUSG00000013997	chr1	-	171345190	171345312	171345000	171345535
19978	ENSMUSG00000013997	chr1	-	171345190	171345312	171345000	171345567
20015	ENSMUSG00000027170	chr2	-	105001270	105001414	105000302	105004924
20016	ENSMUSG00000027170	chr2	-	105006755	105006839	105005880	105012850
20017	ENSMUSG00000094410	chr1	-	133622116	133622184	133621801	133622983
20018	ENSMUSG00000094410	chr1	-	133633761	133633860	133627270	133637348
20019	ENSMUSG00000094410	chr1	-	133635996	133636056	133633860	133637348
20020	ENSMUSG00000094410	chr1	-	133645726	133645846	133640735	133647335
20021	ENSMUSG00000024842	chr19	-	4138773	4138804	4138692	4139202
20023	ENSMUSG00000023912	chr17	-	43657681	43657804	43653474	43661613
20024	ENSMUSG00000023912	chr17	-	43664073	43664265	43661698	43666899
20028	ENSMUSG00000003099	chr7	-	17008992	17009058	17008712	17009874
20029	ENSMUSG00000003099	chr7	-	17022414	17022656	17015545	17027427
20030	ENSMUSG00000003099	chr7	-	17022414	17022656	17015545	17027692
20033	ENSMUSG00000095325	chr17	-	32885702	32885763	32884165	32885956
20035	ENSMUSG00000022594	chr15	-	74751854	74752037	74751644	74752884
20036	ENSMUSG00000022594	chr15	-	74752132	74752205	74752037	74752884
20037	ENSMUSG00000036376	chr13	-	23422482	23422682	23422335	23423585
20039	ENSMUSG00000029245	chr5	-	84117560	84117626	84108056	84142277
20040	ENSMUSG00000029245	chr5	-	84150341	84150501	84142383	84156411
20041	ENSMUSG00000029245	chr5	-	84156411	84156536	84142383	84331227
20042	ENSMUSG00000029245	chr5	-	84233582	84233918	84156536	84237398
20043	ENSMUSG00000029245	chr5	-	84233582	84233918	84156536	84331227
20044	ENSMUSG00000029245	chr5	-	84237398	84237554	84156536	84331227
20045	ENSMUSG00000029245	chr5	-	84237398	84237554	84156536	84386218
20046	ENSMUSG00000029245	chr5	-	84237398	84237554	84233918	84331227
20047	ENSMUSG00000029245	chr5	-	84237398	84237556	84233918	84331227
20048	ENSMUSG00000029245	chr5	-	84331227	84331891	84156536	84386218
20049	ENSMUSG00000029245	chr5	-	84331227	84331891	84237554	84386218
20050	ENSMUSG00000029245	chr5	-	84386218	84386283	84331891	84416318
20052	ENSMUSG00000022548	chr16	-	31300394	31300483	31297576	31303409
20053	ENSMUSG00000022548	chr16	-	31314398	31314468	31311164	31314551
20054	ENSMUSG00000031299	chrX	-	160128464	160128557	160127728	160129409
20055	ENSMUSG00000031299	chrX	-	160129409	160129501	160128557	160130108
20059	ENSMUSG00000018585	chr11	-	55450456	55450625	55446784	55454880
20060	ENSMUSG00000018585	chr11	-	55454880	55454956	55450625	55461087
20068	ENSMUSG00000035266	chr5	-	100766687	100766801	100765075	100770397
20069	ENSMUSG00000035266	chr5	-	100766687	100766801	100765075	100771733
20070	ENSMUSG00000035266	chr5	-	100768281	100768455	100766801	100770397
20071	ENSMUSG00000035266	chr5	-	100768281	100768455	100766801	100771733
20072	ENSMUSG00000035266	chr5	-	100768281	100768699	100766801	100770397
20073	ENSMUSG00000035266	chr5	-	100770397	100770496	100765075	100771733
20074	ENSMUSG00000035266	chr5	-	100770397	100770496	100766801	100771733
20075	ENSMUSG00000035266	chr5	-	100770397	100770496	100768455	100771733
20076	ENSMUSG00000035266	chr5	-	100785281	100785427	100783197	100790138
20077	ENSMUSG00000035266	chr5	-	100786983	100787082	100785427	100790138
20078	ENSMUSG00000035266	chr5	-	100792663	100792842	100791977	100796353
20080	ENSMUSG00000018900	chr11	-	53876008	53876163	53875106	53883660
20081	ENSMUSG00000018900	chr11	-	53876008	53876163	53875106	53891146
20082	ENSMUSG00000018900	chr11	-	53883660	53883764	53875106	53891146
20083	ENSMUSG00000018900	chr11	-	53883660	53883764	53876163	53891146
20087	ENSMUSG00000063884	chr6	-	71883443	71883592	71882229	71884539
20088	ENSMUSG00000063884	chr6	-	71884539	71884625	71883592	71885308
20089	ENSMUSG00000063884	chr6	-	71889593	71889686	71889369	71893381
20090	ENSMUSG00000063884	chr6	-	71892468	71892519	71889686	71893381
20091	ENSMUSG00000063884	chr6	-	71894820	71894881	71894372	71895904
20092	ENSMUSG00000063884	chr6	-	71901195	71901319	71898455	71902855
20093	ENSMUSG00000063884	chr6	-	71902855	71902960	71901319	71903425
20094	ENSMUSG00000063884	chr6	-	71905097	71905143	71903494	71907652
20095	ENSMUSG00000063884	chr6	-	71907652	71907689	71905143	71907793
20097	ENSMUSG00000007827	chr6	-	118511565	118511695	118508780	118515780
20098	ENSMUSG00000007827	chr6	-	118515780	118515893	118511695	118517895
20099	ENSMUSG00000007827	chr6	-	118540450	118540549	118539875	118542889
20100	ENSMUSG00000007827	chr6	-	118559270	118559385	118559111	118561812
20103	ENSMUSG00000025916	chr1	-	9976586	9976699	9968931	9978815
20104	ENSMUSG00000025916	chr1	-	9976586	9976746	9968931	9978815
20105	ENSMUSG00000025916	chr1	-	9978815	9978947	9968931	9985591
20106	ENSMUSG00000025916	chr1	-	10003234	10003453	10000137	10009071
20107	ENSMUSG00000030177	chr6	-	120331811	120332031	120329459	120334768
20108	ENSMUSG00000030177	chr6	-	120338068	120338160	120334917	120339134
20109	ENSMUSG00000030177	chr6	-	120338068	120338160	120334917	120341972
20110	ENSMUSG00000030177	chr6	-	120339134	120339198	120334917	120341972
20111	ENSMUSG00000030177	chr6	-	120339134	120339198	120338160	120341972
20129	ENSMUSG00000056271	chr9	-	57608205	57608333	57607280	57609161
20130	ENSMUSG00000047216	chr1	-	110950352	110950497	110949415	110954568
20133	ENSMUSG00000022429	chr15	-	79568638	79568755	79562582	79584318
20134	ENSMUSG00000022429	chr15	-	79584861	79584976	79584379	79585097
20135	ENSMUSG00000022429	chr15	-	79593134	79593187	79591646	79596243
20148	ENSMUSG00000072214	chr16	-	18623320	18623417	18623240	18624110
20149	ENSMUSG00000072214	chr16	-	18625168	18625255	18624932	18625344
20150	ENSMUSG00000072214	chr16	-	18625344	18625441	18624932	18629650
20158	ENSMUSG00000038496	chr1	-	83028012	83028142	83026380	83038369
20159	ENSMUSG00000040018	chr19	-	43738036	43738150	43736852	43739836
20160	ENSMUSG00000040018	chr19	-	43746735	43746922	43743784	43748789
20161	ENSMUSG00000061411	chr2	-	153470687	153470797	153436347	153483686
20162	ENSMUSG00000061411	chr2	-	153477870	153477982	153470797	153483686
20163	ENSMUSG00000061411	chr2	-	153480421	153480565	153477982	153483686
20164	ENSMUSG00000061411	chr2	-	153483686	153483842	153436347	153529441
20165	ENSMUSG00000061411	chr2	-	153491358	153491415	153483842	153491710
20171	ENSMUSG00000013698	chr1	-	172204245	172204464	172200581	172206596
20182	ENSMUSG00000025986	chr1	-	46818062	46818143	46812176	46819064
20183	ENSMUSG00000025986	chr1	-	46826092	46826281	46820643	46827342
20189	ENSMUSG00000042182	chr1	-	33863741	33863934	33862773	33864522
20190	ENSMUSG00000042182	chr1	-	33878259	33878437	33864743	33883440
20191	ENSMUSG00000042182	chr1	-	33878259	33878437	33864743	33907565
20192	ENSMUSG00000042182	chr1	-	33883440	33883648	33864743	33907565
20193	ENSMUSG00000042182	chr1	-	33883440	33883648	33878437	33907565
20200	ENSMUSG00000046807	chr10	-	75555949	75556050	75554120	75557219
20201	ENSMUSG00000021519	chr13	-	66914626	66914788	66907183	66916612
20202	ENSMUSG00000021519	chr13	-	66914626	66914788	66912378	66916612
20203	ENSMUSG00000021519	chr13	-	66922755	66922945	66917173	66928169
20204	ENSMUSG00000021519	chr13	-	66929884	66930223	66928322	66932934
20205	ENSMUSG00000021519	chr13	-	66931605	66931658	66930223	66932934
20206	ENSMUSG00000099693	chr1	-	84992389	84992532	84990691	84992974
20207	ENSMUSG00000028438	chr4	-	41429266	41429411	41428982	41464709
20211	ENSMUSG00000020027	chr10	-	95390564	95390645	95389042	95412658
20212	ENSMUSG00000020027	chr10	-	95390564	95390645	95389042	95414830
20213	ENSMUSG00000020027	chr10	-	95392413	95392936	95390645	95412658
20214	ENSMUSG00000020027	chr10	-	95410651	95410755	95390645	95412658
20216	ENSMUSG00000028413	chr4	-	40823438	40823674	40812872	40853390
20225	ENSMUSG00000018547	chr11	-	97722361	97722475	97720481	97722939
20226	ENSMUSG00000018547	chr11	-	97724378	97724525	97722978	97726704
20227	ENSMUSG00000018547	chr11	-	97724874	97725025	97724525	97726704
20228	ENSMUSG00000018547	chr11	-	97729553	97729650	97726857	97732657
20229	ENSMUSG00000058806	chr10	-	61853356	61853392	61851165	61856337
20230	ENSMUSG00000058806	chr10	-	61862014	61862113	61860484	61862627
20231	ENSMUSG00000058806	chr10	-	61874737	61874770	61874020	61876267
20232	ENSMUSG00000058806	chr10	-	61890078	61890144	61887356	61892955
20233	ENSMUSG00000058806	chr10	-	61891207	61891264	61887356	61892955
20234	ENSMUSG00000058806	chr10	-	61891207	61891264	61890144	61892955
20235	ENSMUSG00000058806	chr10	-	61894033	61894060	61893941	61896345
20236	ENSMUSG00000058806	chr10	-	61895333	61895360	61894060	61896345
20237	ENSMUSG00000058806	chr10	-	61903089	61903140	61897174	61911706
20238	ENSMUSG00000058806	chr10	-	61905253	61905280	61903140	61908681
20239	ENSMUSG00000058806	chr10	-	61908681	61908717	61903140	61911706
20242	ENSMUSG00000026141	chr1	-	24337897	24337939	24332492	24352281
20243	ENSMUSG00000026141	chr1	-	24374582	24374636	24352335	24410195
20244	ENSMUSG00000026141	chr1	-	24461475	24461529	24453797	24508183
20245	ENSMUSG00000026141	chr1	-	24461475	24461529	24453797	24525603
20246	ENSMUSG00000026141	chr1	-	24561302	24561368	24559753	24575332
20247	ENSMUSG00000023977	chr17	-	46941003	46941134	46939410	46942719
20248	ENSMUSG00000023977	chr17	-	46943336	46943472	46942810	46944507
20249	ENSMUSG00000023977	chr17	-	46968383	46968449	46967312	46969190
20250	ENSMUSG00000023977	chr17	-	46980319	46980418	46976090	46980488
20251	ENSMUSG00000023977	chr17	-	46980319	46980418	46976090	46982265
20252	ENSMUSG00000023977	chr17	-	46980488	46980587	46980418	46981353
20253	ENSMUSG00000023977	chr17	-	46981353	46981442	46980418	46982265
20254	ENSMUSG00000023977	chr17	-	46988652	46988783	46986783	46990991
20255	ENSMUSG00000021719	chr13	-	104964083	104964154	104951582	104966980
20256	ENSMUSG00000021719	chr13	-	104982865	104982996	104967128	105052957
20269	ENSMUSG00000060427	chr8	-	69613393	69613454	69612455	69613747
20270	ENSMUSG00000060427	chr8	-	69619313	69619671	69613874	69625434
20276	ENSMUSG00000018921	chr11	-	70396285	70396445	70395715	70396555
20277	ENSMUSG00000018921	chr11	-	70397642	70397772	70397537	70398065
20278	ENSMUSG00000018921	chr11	-	70405626	70405732	70402066	70406256
20279	ENSMUSG00000018921	chr11	-	70406256	70406321	70402066	70409763
20280	ENSMUSG00000015672	chr13	-	14611422	14611604	14610740	14612891
20285	ENSMUSG00000024451	chr18	-	37974101	37974140	37973651	37974364
20286	ENSMUSG00000024451	chr18	-	37975386	37975422	37974681	37975515
20289	ENSMUSG00000026608	chr1	-	188976370	188976707	188974471	188978496
20290	ENSMUSG00000026608	chr1	-	188976610	188976707	188974471	188978496
20291	ENSMUSG00000026608	chr1	-	188983206	188983294	188983126	188987515
20292	ENSMUSG00000026608	chr1	-	188992562	188992753	188987631	188995741
20293	ENSMUSG00000026608	chr1	-	188997276	188997335	188997042	189000252
20294	ENSMUSG00000026608	chr1	-	189000252	189000326	188997335	189001342
20295	ENSMUSG00000026608	chr1	-	189001904	189001958	189001388	189007529
20307	ENSMUSG00000030086	chr6	-	89419747	89419818	89384739	89467389
20308	ENSMUSG00000030086	chr6	-	89419747	89419818	89384739	89567586
20309	ENSMUSG00000030086	chr6	-	89467389	89467473	89384739	89567586
20310	ENSMUSG00000030086	chr6	-	89467389	89467473	89419818	89567586
20311	ENSMUSG00000030086	chr6	-	89467389	89467473	89419818	89569342
20312	ENSMUSG00000030086	chr6	-	89567586	89567731	89419818	89569342
20313	ENSMUSG00000030086	chr6	-	89567586	89567731	89467473	89569342
20314	ENSMUSG00000030086	chr6	-	89569342	89569412	89419818	89574367
20324	ENSMUSG00000042570	chr10	-	79547654	79547724	79545196	79548353
20325	ENSMUSG00000042570	chr10	-	79548785	79548903	79548442	79549183
20326	ENSMUSG00000042570	chr10	-	79548785	79548909	79548442	79549183
20369	ENSMUSG00000020121	chr10	-	121792654	121792789	121792525	121794606
20370	ENSMUSG00000020121	chr10	-	121807860	121807966	121805040	121823036
20371	ENSMUSG00000020121	chr10	-	121828728	121828762	121825694	121829226
20372	ENSMUSG00000020121	chr10	-	121829226	121829329	121828762	121831884
20373	ENSMUSG00000020121	chr10	-	121925815	121925978	121896745	121931313
20374	ENSMUSG00000020121	chr10	-	121931313	121931509	121925978	122047126
20411	ENSMUSG00000046138	chr19	-	29723389	29723505	29720773	29735115
20412	ENSMUSG00000046138	chr19	-	29729831	29729959	29723505	29735115
20413	ENSMUSG00000046138	chr19	-	29729831	29729959	29723505	29743532
20414	ENSMUSG00000046138	chr19	-	29735115	29735205	29723505	29743532
20415	ENSMUSG00000046138	chr19	-	29735115	29735205	29729959	29743532
20416	ENSMUSG00000046138	chr19	-	29743532	29743612	29735205	29753599
20417	ENSMUSG00000046138	chr19	-	29753599	29755017	29743612	29786248
20418	ENSMUSG00000046138	chr19	-	29753599	29755017	29743612	29805281
20419	ENSMUSG00000046138	chr19	-	29786248	29786449	29743612	29805281
20420	ENSMUSG00000046138	chr19	-	29786248	29786449	29755017	29805281
20424	ENSMUSG00000028813	chr4	-	127940034	127940112	127936003	127945183
20431	ENSMUSG00000025038	chrX	-	17148271	17148377	17132372	17161250
20432	ENSMUSG00000025038	chrX	-	17201045	17201176	17162888	17204752
20433	ENSMUSG00000025038	chrX	-	17223087	17223226	17215823	17223938
20434	ENSMUSG00000025038	chrX	-	17243426	17243577	17230724	17281477
20435	ENSMUSG00000038250	chr8	-	80987486	80987593	80985800	80990006
20436	ENSMUSG00000038250	chr8	-	81012166	81012302	81005461	81013754
20437	ENSMUSG00000006736	chr10	-	127068268	127068382	127068190	127068479
20443	ENSMUSG00000039546	chr4	-	153432047	153432853	153386513	153482128
20453	ENSMUSG00000029575	chr5	-	114436709	114436807	114436543	114437049
20454	ENSMUSG00000029575	chr5	-	114436709	114436807	114436543	114437817
20455	ENSMUSG00000029575	chr5	-	114437049	114437122	114436543	114437817
20456	ENSMUSG00000029575	chr5	-	114437049	114437122	114436807	114437817
20457	ENSMUSG00000027822	chr3	-	63953813	63954004	63948256	63963415
20458	ENSMUSG00000020075	chr10	-	62590620	62590766	62589927	62591816
20459	ENSMUSG00000022095	chr14	-	70585618	70585759	70585439	70586074
20460	ENSMUSG00000022095	chr14	-	70586569	70586698	70586447	70586805
20461	ENSMUSG00000022095	chr14	-	70587961	70588038	70587740	70588261
20462	ENSMUSG00000022095	chr14	-	70590128	70590251	70589121	70593968
20463	ENSMUSG00000022095	chr14	-	70590339	70590444	70590251	70591574
20464	ENSMUSG00000022095	chr14	-	70591574	70591747	70590251	70593968
20465	ENSMUSG00000039809	chr4	-	46667486	46667604	46664949	46674446
20466	ENSMUSG00000039809	chr4	-	46674446	46674576	46667604	46677469
20467	ENSMUSG00000039809	chr4	-	46677469	46677652	46667604	46681103
20468	ENSMUSG00000039809	chr4	-	46677469	46677652	46674576	46684271
20469	ENSMUSG00000039809	chr4	-	46681103	46681328	46677652	46684271
20470	ENSMUSG00000039809	chr4	-	46681103	46681328	46677652	46718785
20471	ENSMUSG00000039809	chr4	-	46684271	46684382	46677652	46718785
20472	ENSMUSG00000039809	chr4	-	46684271	46684382	46681328	46718785
20473	ENSMUSG00000039809	chr4	-	46724283	46724391	46718908	46734057
20474	ENSMUSG00000039809	chr4	-	46749521	46749582	46739874	46787428
20475	ENSMUSG00000039809	chr4	-	46787428	46787665	46749582	46798476
20476	ENSMUSG00000039809	chr4	-	46804058	46804124	46798677	46815637
20477	ENSMUSG00000039809	chr4	-	46815637	46815739	46804124	46846280
20478	ENSMUSG00000039809	chr4	-	46846280	46846451	46815739	46875664
20479	ENSMUSG00000039809	chr4	-	46846280	46846451	46815739	46991107
20480	ENSMUSG00000039809	chr4	-	46875664	46875802	46815739	46991107
20481	ENSMUSG00000039809	chr4	-	46875664	46875802	46846451	46991107
20520	ENSMUSG00000035126	chr4	-	103049398	103049625	103048366	103050098
20521	ENSMUSG00000035126	chr4	-	103062295	103062447	103060035	103066259
20522	ENSMUSG00000035126	chr4	-	103062295	103062447	103060035	103072648
20523	ENSMUSG00000035126	chr4	-	103064463	103064550	103062447	103066259
20524	ENSMUSG00000035126	chr4	-	103064463	103064550	103062447	103072648
20525	ENSMUSG00000035126	chr4	-	103066259	103066486	103060035	103072648
20526	ENSMUSG00000035126	chr4	-	103066259	103066486	103062447	103072648
20527	ENSMUSG00000035126	chr4	-	103066259	103066486	103064550	103072648
20528	ENSMUSG00000035126	chr4	-	103072648	103072843	103066486	103095328
20529	ENSMUSG00000035126	chr4	-	103082212	103082341	103072843	103087332
20530	ENSMUSG00000035126	chr4	-	103087332	103087472	103072843	103095328
20531	ENSMUSG00000035126	chr4	-	103090397	103090554	103087472	103095328
20532	ENSMUSG00000035126	chr4	-	103103226	103103404	103096775	103114109
20536	ENSMUSG00000030098	chr6	-	91778834	91778901	91778744	91779134
20537	ENSMUSG00000030098	chr6	-	91782782	91782905	91782459	91783569
20538	ENSMUSG00000030098	chr6	-	91783823	91783971	91783739	91784684
20539	ENSMUSG00000030098	chr6	-	91787723	91787814	91787329	91788007
20540	ENSMUSG00000085041	chr4	-	103010329	103010421	103008221	103011867
20545	ENSMUSG00000037443	chr4	-	134155676	134156371	134154396	134167288
20546	ENSMUSG00000037443	chr4	-	134164627	134164757	134156371	134167288
20547	ENSMUSG00000037443	chr4	-	134167288	134167441	134156371	134172812
20548	ENSMUSG00000037443	chr4	-	134167288	134167441	134156371	134186942
20549	ENSMUSG00000037443	chr4	-	134172812	134172880	134156371	134186942
20550	ENSMUSG00000037443	chr4	-	134172812	134172880	134167441	134186942
20551	ENSMUSG00000021947	chr14	-	57286364	57286470	57276023	57303592
20552	ENSMUSG00000021947	chr14	-	57303592	57303787	57286470	57312967
20553	ENSMUSG00000021947	chr14	-	57303592	57303787	57286470	57362921
20554	ENSMUSG00000021947	chr14	-	57312967	57313129	57286470	57362921
