ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1656	"ENSMUSG00000021223"	"Papln"	chr12	+	83775342	83776561	83775342	83775469	83776353	83776561
1657	"ENSMUSG00000026080"	"Chst10"	chr1	-	38863866	38868086	38863866	38866035	38867980	38868086
1658	"ENSMUSG00000047446"	"Arl4a"	chr12	-	40006699	40009820	40006699	40006793	40009701	40009820
1659	"ENSMUSG00000038524"	"Fchsd1"	chr18	-	37963127	37963421	37963127	37963211	37963292	37963421
1660	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106264939	106265344	106264939	106265037	106265182	106265344
1661	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106266890	106267180	106266890	106267013	106267137	106267180
1662	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9100105	9100202	9100105	9100145	9100146	9100202
1663	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9100105	9100202	9100105	9100145	9100149	9100202
1664	"ENSMUSG00000018433"	"Nol11"	chr11	-	107180041	107181101	107180041	107180118	107180912	107181101
1665	"ENSMUSG00000049281"	"Scn3b"	chr9	+	40288373	40291618	40288373	40288453	40288543	40291618
1666	"ENSMUSG00000047935"	"Gm5607"	chr8	+	12429506	12430038	12429506	12429968	12429969	12430038
1667	"ENSMUSG00000041828"	"Abca8a"	chr11	-	110069374	110069908	110069374	110069513	110069788	110069908
1668	"ENSMUSG00000063108"	"Zfp26"	chr9	-	20444258	20444985	20444258	20444367	20444893	20444985
1669	"ENSMUSG00000000202"	"Btbd17"	chr11	-	114791216	114794126	114791216	114792522	114793849	114794126
1670	"ENSMUSG00000071074"	"Yipf3"	chr17	+	46251113	46251487	46251113	46251227	46251363	46251487
1671	"ENSMUSG00000016940"	"Kctd2"	chr11	+	115429279	115431274	115429279	115429405	115430312	115431274
1672	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4125959	4126200	4125959	4126040	4126041	4126200
1673	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4127759	4127836
1674	"ENSMUSG00000020781"	"Tsen54"	chr11	+	115814914	115815238	115814914	115815079	115815174	115815238
1675	"ENSMUSG00000057948"	"Unc13d"	chr11	-	116069880	116070111	116069880	116069937	116070020	116070111
1676	"ENSMUSG00000026944"	"Abca2"	chr2	+	25446437	25446707	25446437	25446541	25446614	25446707
1677	"ENSMUSG00000075410"	"Gm11744"	chr11	+	116659732	116659827	116659732	116659782	116659784	116659827
1678	"ENSMUSG00000039307"	"Hexdc"	chr11	+	121220863	121221590	121220863	121221161	121221500	121221590
1679	"ENSMUSG00000020284"	"1810043G02Rik"	chr10	+	77979752	77980547	77979752	77979771	77980500	77980547
1680	"ENSMUSG00000020284"	"1810043G02Rik"	chr10	+	77979752	77983041	77979752	77980547	77982869	77983041
1681	"ENSMUSG00000039187"	"Fanci"	chr7	+	79448819	79449180	79448819	79448915	79449072	79449180
1682	"ENSMUSG00000001588"	"Acap1"	chr11	-	69884321	69884680	69884321	69884491	69884585	69884680
1683	"ENSMUSG00000001588"	"Acap1"	chr11	-	69884795	69885604	69884795	69884865	69885392	69885604
1684	"ENSMUSG00000013483"	"Card14"	chr11	+	119338234	119338935	119338234	119338472	119338871	119338935
1685	"ENSMUSG00000025372"	"Baiap2"	chr11	+	120000551	120002621	120000551	120000586	120001073	120002621
1686	"ENSMUSG00000038637"	"Lrrc56"	chr7	+	141196981	141198361	141196981	141197169	141198273	141198361
1687	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120708929	120709246	120708929	120708999	120709070	120709246
1688	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120708929	120709246	120708929	120708999	120709111	120709246
1689	"ENSMUSG00000039450"	"Dcxr"	chr11	-	120726087	120726311	120726087	120726187	120726268	120726311
1690	"ENSMUSG00000003233"	"Dvl3"	chr16	+	20522255	20523531	20522255	20522325	20523409	20523531
1691	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120793027	120793946	120793027	120793110	120793833	120793946
1692	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59474531	59474712
1693	"ENSMUSG00000014932"	"Yes1"	chr5	+	32684550	32687057	32684550	32684806	32686520	32687057
1694	"ENSMUSG00000024903"	"Lao1"	chr4	+	118967094	118967489	118967094	118967163	118967352	118967489
1695	"ENSMUSG00000034813"	"Grip1"	chr10	+	119985473	119986484	119985473	119985629	119986331	119986484
1696	"ENSMUSG00000020654"	"Adcy3"	chr12	+	4210771	4211605	4210771	4210891	4211481	4211605
1697	"ENSMUSG00000034121"	"Mks1"	chr11	+	87856562	87856936	87856562	87856660	87856807	87856936
1698	"ENSMUSG00000034121"	"Mks1"	chr11	+	87857860	87859313	87857860	87857978	87858602	87859313
1699	"ENSMUSG00000020609"	"Apob"	chr12	+	8015014	8016835	8015014	8015082	8015872	8016835
1700	"ENSMUSG00000030695"	"Aldoa"	chr7	-	126797336	126797776	126797336	126797548	126797643	126797776
1701	"ENSMUSG00000019214"	"Chtf18"	chr17	-	25722843	25723313	25722843	25722942	25723219	25723313
1702	"ENSMUSG00000016344"	"Ppdpf"	chr2	+	181187549	181187886	181187549	181187736	181187808	181187886
1703	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51987402	51989938	51987402	51987600	51988701	51989938
1704	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004878	52004899	52004988	52005035
1705	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21847872	21848120	21847872	21847927	21848001	21848120
1706	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849
1707	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136
1708	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193194849	193195274	193195422
1709	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193195136	193195274	193195422
1710	"ENSMUSG00000024130"	"Abca3"	chr17	+	24366085	24366933	24366085	24366213	24366767	24366933
1711	"ENSMUSG00000034327"	"Kctd9"	chr14	+	67729223	67729409	67729223	67729237	67729350	67729409
1712	"ENSMUSG00000040938"	"Slc16a11"	chr11	+	70215283	70216413	70215283	70216051	70216136	70216413
1713	"ENSMUSG00000037933"	"Bicd2"	chr13	+	49341548	49341910	49341548	49341641	49341745	49341910
1714	"ENSMUSG00000037933"	"Bicd2"	chr13	+	49383042	49387025	49383042	49383253	49384970	49387025
1715	"ENSMUSG00000003863"	"Ppfia3"	chr7	-	45340574	45340986	45340574	45340746	45340917	45340986
1716	"ENSMUSG00000093674"	"Rpl41"	chr10	-	128548657	128548971	128548657	128548680	128548948	128548971
1717	"ENSMUSG00000038235"	"F11r"	chr1	+	171460362	171460645	171460362	171460431	171460537	171460645
1718	"ENSMUSG00000074063"	"Osgin1"	chr8	+	119442432	119443107	119442432	119442569	119442915	119443107
1719	"ENSMUSG00000074063"	"Osgin1"	chr8	+	119442915	119443283	119442915	119443107	119443191	119443283
1720	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10206423	10207300	10206423	10206533	10207163	10207300
1721	"ENSMUSG00000047534"	"Mis18bp1"	chr12	-	65152687	65153893	65152687	65152830	65153805	65153893
1722	"ENSMUSG00000027752"	"Exosc8"	chr3	-	54731074	54732745	54731074	54731171	54732699	54732745
1723	"ENSMUSG00000027752"	"Exosc8"	chr3	-	54734102	54734332	54734102	54734166	54734295	54734332
1724	"ENSMUSG00000052752"	"Traf7"	chr17	-	24509955	24510572	24509955	24510075	24510455	24510572
1725	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69807197	69809282	69807197	69807253	69809211	69809282
1726	"ENSMUSG00000049723"	"Mmp12"	chr9	+	7347405	7348832	7347405	7347538	7348526	7348832
1727	"ENSMUSG00000006763"	"Saal1"	chr7	-	46699635	46701961	46699635	46699718	46701780	46701961
1728	"ENSMUSG00000024410"	"3110002H16Rik"	chr18	+	12183978	12184262	12183978	12184023	12184208	12184262
1729	"ENSMUSG00000024410"	"3110002H16Rik"	chr18	+	12183978	12184262	12183978	12184023	12184238	12184262
1730	"ENSMUSG00000024410"	"3110002H16Rik"	chr18	+	12188819	12189081	12188819	12188924	12189012	12189081
1731	"ENSMUSG00000027677"	"Ttc14"	chr3	+	33800190	33800674	33800190	33800436	33800581	33800674
1732	"ENSMUSG00000045648"	"Vwc2l"	chr1	+	70728698	70729168	70728698	70728878	70729019	70729168
1733	"ENSMUSG00000026047"	"Kdelc1"	chr1	-	44112644	44113175	44112644	44112882	44113002	44113175
1734	"ENSMUSG00000039174"	"1700003H04Rik"	chr3	-	124578434	124578584	124578434	124578503	124578505	124578584
1735	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147894480	147894815	147894480	147894596	147894708	147894815
1736	"ENSMUSG00000026213"	"Stk11ip"	chr1	+	75527057	75527466	75527057	75527184	75527362	75527466
1737	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158357197	158360599	158357197	158357263	158359181	158360599
1738	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359331	158360458	158360599
1739	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360458	158360599
1740	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359331	158360463	158360599
1741	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360526	158360599
1742	"ENSMUSG00000003345"	"Csnk1g2"	chr10	+	80638009	80638309	80638009	80638079	80638160	80638309
1743	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72611294	72613024	72611294	72611435	72612808	72613024
1744	"ENSMUSG00000040040"	"Ift88"	chr14	+	57479896	57481511	57479896	57480005	57481395	57481511
1745	"ENSMUSG00000038619"	"Ensa"	chr3	+	95628540	95632102	95628540	95628707	95631431	95632102
1746	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126477	45126794	45126477	45126537	45126708	45126794
1747	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126477	45126794	45126477	45126489	45126750	45126794
1748	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127092	45127208	45127274
1749	"ENSMUSG00000038990"	"Cables2"	chr2	-	180261076	180263155	180261076	180261180	180263077	180263155
1750	"ENSMUSG00000021203"	"Otub2"	chr12	+	103402816	103403428	103402816	103402901	103403233	103403428
1751	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27175778	27176238	27175778	27175893	27176157	27176238
1752	"ENSMUSG00000034187"	"Nsf"	chr11	-	103913315	103913908	103913315	103913391	103913800	103913908
1753	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116816312	116816507	116816312	116816354	116816435	116816507
1754	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116817668	116818282	116817668	116817805	116818240	116818282
1755	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116817887	116818282	116817887	116818037	116818240	116818282
1756	"ENSMUSG00000040856"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460045	109463336
1757	"ENSMUSG00000040856"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460117	109463336
1758	"ENSMUSG00000027330"	"Cdc25b"	chr2	+	131192556	131193148	131192556	131192688	131193067	131193148
1759	"ENSMUSG00000095681"	"Gm8281"	chr14	+	5088496	5088678	5088496	5088620	5088622	5088678
1760	"ENSMUSG00000025153"	"Fasn"	chr11	-	120808074	120808600	120808074	120808326	120808501	120808600
1761	"ENSMUSG00000004110"	"Cacna1e"	chr1	-	154486497	154488133	154486497	154486707	154488043	154488133
1762	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545
1763	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840409	116840545
1764	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545
1765	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840447	116840545
1766	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45817262	45818264	45817262	45817443	45818169	45818264
1767	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45818821	45819658	45818821	45818917	45819488	45819658
1768	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83660594	83664259	83660594	83660678	83663978	83664259
1769	"ENSMUSG00000052749"	"Trim30b"	chr7	-	104362706	104363797	104362706	104362937	104363701	104363797
1770	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919540	73919753	73919869
1771	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919546	73919753	73919869
1772	"ENSMUSG00000036966"	"Spryd3"	chr15	-	102130277	102130790	102130277	102130413	102130665	102130790
1773	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76347258	76347594	76347258	76347387	76347481	76347594
1774	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76347258	76347817	76347258	76347594	76347663	76347817
1775	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76348085	76348435	76348085	76348222	76348300	76348435
1776	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76348085	76348435	76348085	76348227	76348300	76348435
1777	"ENSMUSG00000028845"	"Tekt2"	chr4	-	126324229	126324719	126324229	126324435	126324593	126324719
1778	"ENSMUSG00000025774"	"Crisp4"	chr1	-	18128641	18130249	18128641	18128790	18130158	18130249
1779	"ENSMUSG00000024914"	"Drap1"	chr19	-	5423330	5423653	5423330	5423419	5423559	5423653
1780	"ENSMUSG00000024914"	"Drap1"	chr19	-	5424181	5424433	5424181	5424275	5424360	5424433
1781	"ENSMUSG00000033918"	"Parl"	chr16	-	20285764	20287069	20285764	20285835	20286919	20287069
1782	"ENSMUSG00000034708"	"Grn"	chr11	+	102434702	102435156	102434702	102434826	102435058	102435156
1783	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72442569	72442853	72442569	72442644	72442745	72442853
1784	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72445893	72446257	72445893	72446061	72446157	72446257
1785	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72447552	72447882	72447552	72447639	72447729	72447882
1786	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105565532	105565951	105565532	105565647	105565945	105565951
1787	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105567253	105567484	105567253	105567339	105567427	105567484
1788	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4106711	4107975	4106711	4106962	4107785	4107975
1789	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4111581	4112014	4111581	4111698	4111865	4112014
1790	"ENSMUSG00000106695"	"Men1"	chrCHR_MG4249_PATCH	+	6335038	6335905	6335038	6335082	6335444	6335905
1791	"ENSMUSG00000106695"	"Men1"	chrCHR_MG4249_PATCH	+	6338282	6338961	6338282	6338419	6338825	6338961
1792	"ENSMUSG00000062154"	"Tex33"	chr15	-	78395674	78395912	78395674	78395767	78395842	78395912
1793	"ENSMUSG00000036270"	"Edc4"	chr8	+	105887781	105888045	105887781	105887854	105887953	105888045
1794	"ENSMUSG00000034675"	"Dbn1"	chr13	-	55476145	55476773	55476145	55476316	55476635	55476773
1795	"ENSMUSG00000053931"	"Cnn3"	chr3	+	121449948	121450358	121449948	121450070	121450291	121450358
1796	"ENSMUSG00000058070"	"Eml1"	chr12	+	108537333	108539564	108537333	108537464	108538102	108539564
1797	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935120	70935182
1798	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935126	70935182
1799	"ENSMUSG00000036046"	"5031439G07Rik"	chr15	-	84950611	84953321	84950611	84950774	84953129	84953321
1800	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120618371	120620269	120618371	120619049	120620162	120620269
1801	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120620423	120620883	120620423	120620504	120620646	120620883
1802	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120620423	120621055	120620423	120620883	120620956	120621055
1803	"ENSMUSG00000045838"	"A430105I19Rik"	chr2	-	118760320	118760681	118760320	118760449	118760525	118760681
1804	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61489848	61490504	61489848	61489928	61490345	61490504
1805	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493505	61494266
1806	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493505	61494266
1807	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493523	61494266
1808	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493523	61494266
1809	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493061	61493646	61494266
1810	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493069	61493646	61494266
1811	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493646	61494266
1812	"ENSMUSG00000086370"	"Ftx"	chrX	-	103569567	103572561	103569567	103570875	103572499	103572561
1813	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8840534	8843090	8840534	8841424	8843008	8843090
1814	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846189	8846324
1815	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846248	8846324
1816	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8847666	8847982	8847666	8847733	8847913	8847982
1817	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106262403	106262691	106262403	106262502	106262580	106262691
1818	"ENSMUSG00000009246"	"Trpm5"	chr7	-	143078291	143079233	143078291	143078466	143079100	143079233
1819	"ENSMUSG00000001632"	"Brpf1"	chr6	+	113321728	113322086	113321728	113321865	113321967	113322086
1820	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29364910	29365610	29364910	29364991	29365461	29365610
1821	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29373217	29373414	29373217	29373297	29373383	29373414
1822	"ENSMUSG00000040687"	"Madd"	chr2	-	91157984	91158488	91157984	91158143	91158404	91158488
1823	"ENSMUSG00000040687"	"Madd"	chr2	-	91157984	91158488	91157984	91158143	91158407	91158488
1824	"ENSMUSG00000040687"	"Madd"	chr2	-	91157984	91158488	91157984	91158143	91158416	91158488
1825	"ENSMUSG00000040687"	"Madd"	chr2	-	91157984	91158488	91157984	91158143	91158461	91158488
1826	"ENSMUSG00000040687"	"Madd"	chr2	-	91170016	91170252	91170016	91170116	91170164	91170252
1827	"ENSMUSG00000002103"	"Acp2"	chr2	+	91206187	91206849	91206187	91206277	91206716	91206849
1828	"ENSMUSG00000040549"	"Ckap5"	chr2	+	91559048	91560911	91559048	91559162	91560806	91560911
1829	"ENSMUSG00000040479"	"Dgkz"	chr2	-	91933742	91934089	91933742	91933842	91934055	91934089
1830	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88521917	88522381	88521917	88521975	88522306	88522381
1831	"ENSMUSG00000040434"	"Gyltl1b"	chr2	-	92365626	92366068	92365626	92365822	92365918	92366068
1832	"ENSMUSG00000040434"	"Gyltl1b"	chr2	-	92370565	92370893	92370565	92370663	92370738	92370893
1833	"ENSMUSG00000033763"	"Mtss1l"	chr8	+	110737571	110738095	110737571	110737748	110737929	110738095
1834	"ENSMUSG00000013928"	"Thap8"	chr7	+	30289532	30290237	30289532	30289727	30289729	30290237
1835	"ENSMUSG00000040310"	"Alx4"	chr2	+	93675295	93681339	93675295	93675424	93677231	93681339
1836	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45589413	45589820	45589413	45589548	45589680	45589820
1837	"ENSMUSG00000027196"	"4921507L20Rik"	chr2	+	93982329	93982615	93982329	93982416	93982417	93982615
1838	"ENSMUSG00000058586"	"Serhl"	chr15	+	83101643	83101985	83101643	83101793	83101871	83101985
1839	"ENSMUSG00000032913"	"Lrig2"	chr3	-	104465486	104467363	104465486	104465768	104467042	104467363
1840	"ENSMUSG00000032724"	"Abtb2"	chr2	+	103716039	103718423	103716039	103716153	103717159	103718423
1841	"ENSMUSG00000027185"	"Nat10"	chr2	-	103725663	103726239	103725663	103725762	103726119	103726239
1842	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734865	103734990
1843	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734917	103734990
1844	"ENSMUSG00000096730"	"Vmn2r122"	chrJH584292.1	+	6317	7121	6317	6746	6748	7121
1845	"ENSMUSG00000032271"	"Nnmt"	chr9	-	48591876	48592362	48591876	48592182	48592313	48592362
1846	"ENSMUSG00000033434"	"Gtpbp6"	chr5	-	110104267	110104658	110104267	110104420	110104509	110104658
1847	"ENSMUSG00000053024"	"Cntn2"	chr1	-	132528611	132529085	132528611	132528707	132528909	132529085
1848	"ENSMUSG00000028954"	"Nub1"	chr5	+	24694699	24695590	24694699	24694761	24695519	24695590
1849	"ENSMUSG00000027134"	"Lpcat4"	chr2	+	112242475	112242761	112242475	112242588	112242700	112242761
1850	"ENSMUSG00000021852"	"Slc35f4"	chr14	-	49318707	49319005	49318707	49318768	49318868	49319005
1851	"ENSMUSG00000027676"	"Ccdc39"	chr3	-	33830024	33830760	33830024	33830157	33830656	33830760
1852	"ENSMUSG00000028539"	"Artn"	chr4	-	117927623	117928142	117927623	117927761	117928019	117928142
1853	"ENSMUSG00000074923"	"Pak6"	chr2	+	118693866	118694640	118693866	118694000	118694514	118694640
1854	"ENSMUSG00000034829"	"Nxnl1"	chr8	-	71560555	71562936	71560555	71561809	71562253	71562936
1855	"ENSMUSG00000027297"	"Ltk"	chr2	-	119752065	119752598	119752065	119752156	119752496	119752598
1856	"ENSMUSG00000027297"	"Ltk"	chr2	-	119753113	119753491	119753113	119753243	119753426	119753491
1857	"ENSMUSG00000027298"	"Tyro3"	chr2	+	119812059	119813299	119812059	119812181	119813162	119813299
1858	"ENSMUSG00000033943"	"Mga"	chr2	+	119946171	119946462	119946171	119946247	119946364	119946462
1859	"ENSMUSG00000050211"	"Pla2g4e"	chr2	-	120186346	120187238	120186346	120186410	120187195	120187238
1860	"ENSMUSG00000079110"	"Capn3"	chr2	+	120495235	120496073	120495235	120495247	120495864	120496073
1861	"ENSMUSG00000079110"	"Capn3"	chr2	+	120502386	120502593	120502386	120502444	120502528	120502593
1862	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120726176	120726795	120726176	120726297	120726589	120726795
1863	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120729688	120730099	120729688	120729802	120729929	120730099
