ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5012	"ENSMUSG00000027677"	"Ttc14"	chr3	+	33804420	33804540	33804639	33804762	33803999	33804071	33806815	33806933
5013	"ENSMUSG00000024642"	"Tle4"	chr19	-	14491782	14491799	14516358	14516375	14468151	14468271	14517771	14517973
5014	"ENSMUSG00000024642"	"Tle4"	chr19	-	14544787	14544862	14564388	14564451	14517771	14517973	14594383	14594428
5015	"ENSMUSG00000067424"	"Zfp563"	chr17	+	33102230	33102357	33102542	33102603	33092457	33092592	33104623	33105058
5016	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81204891	81205016	81214065	81214169	81204053	81204153	81314259	81316104
5017	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81209453	81209471	81314259	81316104
5018	"ENSMUSG00000085534"	"Gm2117"	chrX	+	28044562	28044595	28044791	28044955	28043965	28044052	28045513	28045626
5019	"ENSMUSG00000059669"	"Taf1b"	chr12	+	24504946	24505034	24509083	24509181	24500435	24500534	24509453	24509549
5020	"ENSMUSG00000059669"	"Taf1b"	chr12	+	24504946	24505034	24509453	24509549	24500435	24500534	24514784	24514935
5021	"ENSMUSG00000059669"	"Taf1b"	chr12	+	24504946	24505034	24514784	24514935	24500435	24500534	24516858	24517009
5022	"ENSMUSG00000059669"	"Taf1b"	chr12	+	24509083	24509181	24509453	24509549	24504946	24505034	24514784	24514935
5023	"ENSMUSG00000059669"	"Taf1b"	chr12	+	24523101	24523201	24544270	24544418	24516858	24517009	24547012	24547190
5024	"ENSMUSG00000037646"	"Vps13b"	chr15	+	35417510	35417631	35422307	35422475	35378888	35379032	35423115	35423297
5025	"ENSMUSG00000054640"	"Slc8a1"	chr17	-	81437744	81437813	81441651	81441666	81432643	81432774	81441772	81441790
5026	"ENSMUSG00000054640"	"Slc8a1"	chr17	-	81441860	81441881	81442202	81442223	81441772	81441790	81445486	81445593
5027	"ENSMUSG00000085793"	"Lin52"	chr12	+	84456240	84456315	84459618	84459685	84451507	84451543	84462368	84462452
5028	"ENSMUSG00000085793"	"Lin52"	chr12	+	84457948	84457986	84459618	84459685	84456240	84456315	84462368	84462452
5029	"ENSMUSG00000021830"	"Txndc16"	chr14	-	45169237	45169388	45183045	45183167	45165726	45165893	45205341	45205416
5030	"ENSMUSG00000036644"	"Tbc1d9b"	chr11	+	50164161	50164212	50168168	50168225	50163824	50163896	50168695	50168802
5031	"ENSMUSG00000019235"	"Rps6kl1"	chr12	-	85136745	85136841	85138430	85138513	85135595	85136483	85138652	85138742
5032	"ENSMUSG00000030556"	"Lrrc28"	chr7	-	67531614	67531790	67545365	67545468	67529585	67529745	67559857	67559969
5033	"ENSMUSG00000030556"	"Lrrc28"	chr7	-	67545365	67545468	67559857	67560064	67531614	67531790	67579689	67579750
5034	"ENSMUSG00000030556"	"Lrrc28"	chr7	-	67622570	67622597	67628294	67628335	67619073	67619111	67641103	67641340
5035	"ENSMUSG00000039523"	"Cep104"	chr4	+	153981633	153981772	153983063	153983126	153981170	153981344	153983588	153983674
5036	"ENSMUSG00000021245"	"Mlh3"	chr12	-	85240959	85240983	85245762	85245922	85240797	85240876	85247611	85247723
5037	"ENSMUSG00000036699"	"Zcchc12"	chrX	+	36196103	36196158	36196508	36196567	36195903	36196012	36196778	36196906
5038	"ENSMUSG00000003345"	"Csnk1g2"	chr10	+	80639579	80639663	80639767	80639874	80639084	80639233	80640021	80640771
5039	"ENSMUSG00000037815"	"Ctnna1"	chr18	+	35223422	35223575	35235607	35235700	35222064	35222145	35239382	35239539
5040	"ENSMUSG00000021037"	"Ahsa1"	chr12	+	87269874	87269957	87270336	87270454	87268154	87268345	87271338	87271427
5041	"ENSMUSG00000021044"	"Adck1"	chr12	+	88368334	88368480	88371694	88371778	88360553	88360595	88401972	88402176
5042	"ENSMUSG00000021044"	"Adck1"	chr12	+	88371694	88371778	88401972	88402176	88368334	88368480	88431020	88431179
5043	"ENSMUSG00000021044"	"Adck1"	chr12	+	88401972	88402176	88431020	88431179	88371694	88371778	88441082	88441241
5044	"ENSMUSG00000021044"	"Adck1"	chr12	+	88401972	88402176	88441082	88441241	88371694	88371778	88446640	88446757
5045	"ENSMUSG00000021044"	"Adck1"	chr12	+	88431020	88431179	88441082	88441241	88401972	88402176	88446640	88446757
5046	"ENSMUSG00000040040"	"Ift88"	chr14	+	57450670	57450741	57455460	57455547	57447540	57447772	57472974	57473074
5047	"ENSMUSG00000040040"	"Ift88"	chr14	+	57455460	57455547	57472974	57473074	57450670	57450741	57476042	57476129
5048	"ENSMUSG00000040040"	"Ift88"	chr14	+	57507204	57507271	57516980	57517091	57496172	57496279	57517336	57517936
5049	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127167501	127167542	127167700	127167881	127166998	127167105	127169743	127169842
5050	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127167501	127167542	127169743	127169842	127166998	127167105	127169977	127170168
5051	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127167700	127167881	127169743	127169842	127167501	127167542	127169977	127170168
5052	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127167700	127167881	127169977	127170168	127167501	127167542	127170590	127170731
5053	"ENSMUSG00000074527"	"Gm14296"	chr2	-	176918666	176918727	176918932	176919059	176902677	176902860	176924198	176924253
5054	"ENSMUSG00000074527"	"Gm14296"	chr2	-	176918932	176919059	176924198	176924253	176918666	176918727	176927691	176927794
5055	"ENSMUSG00000035236"	"Scai"	chr2	-	39123003	39123090	39125089	39125185	39121110	39121209	39132954	39133086
5056	"ENSMUSG00000037351"	"Actr1b"	chr1	-	36701420	36701513	36701684	36701901	36701133	36701308	36702058	36702183
5057	"ENSMUSG00000020961"	"Ston2"	chr12	-	91641720	91641923	91647231	91649070	91638541	91639805	91713926	91714124
5058	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55233894	55234030	55238689	55238862	55213203	55214150	55245517	55248077
5059	"ENSMUSG00000021488"	"Nsd1"	chr13	+	55238689	55238862	55245517	55248077	55233894	55234030	55260343	55260468
5060	"ENSMUSG00000051166"	"Eml5"	chr12	-	98796506	98796621	98798790	98798948	98794430	98794619	98800902	98801111
5061	"ENSMUSG00000051166"	"Eml5"	chr12	-	98843953	98844156	98851381	98851482	98842671	98842783	98852607	98852701
5062	"ENSMUSG00000051166"	"Eml5"	chr12	-	98855923	98856029	98858718	98858905	98852607	98852701	98859958	98860077
5063	"ENSMUSG00000038026"	"Kcnj9"	chr1	-	172325705	172326583	172327997	172328098	172320500	172323194	172329134	172329318
5064	"ENSMUSG00000038026"	"Kcnj9"	chr1	-	172325705	172326583	172327997	172328128	172322086	172323194	172329134	172329282
5065	"ENSMUSG00000021177"	"Tdp1"	chr12	+	99935004	99935107	99945239	99945348	99915449	99915557	99954962	99955214
5066	"ENSMUSG00000001175"	"Calm1"	chr12	+	100203574	100203718	100205612	100205719	100202392	100202423	100206097	100206233
5067	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100415134	100415307	100446859	100446981	100406999	100407063	100466179	100466310
5068	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100419491	100419570	100446859	100446981	100415134	100415307	100466179	100466310
5069	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100419491	100419570	100466179	100466310	100415134	100415307	100495271	100495440
5070	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100446859	100446981	100466179	100466310	100419491	100419570	100495271	100495440
5071	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100466179	100466310	100495271	100495440	100446859	100446981	100500075	100500230
5072	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45127208	45127274	45127495	45127568	45126764	45127092	45128699	45128735
5073	"ENSMUSG00000038990"	"Cables2"	chr2	-	180261515	180261681	180262116	180262225	180261076	180261180	180263077	180263155
5074	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127014169	127014293	127019285	127019359	127011790	127011862	127028171	127028278
5075	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127019285	127019359	127028171	127028293	127014169	127014293	127033529	127033689
5076	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127028171	127028293	127033529	127033689	127019285	127019359	127035043	127035210
5077	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127037785	127037859	127043420	127043543	127035043	127035210	127043646	127043756
5078	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127037785	127037859	127043420	127043543	127035043	127035210	127046147	127046287
5079	"ENSMUSG00000001998"	"Ap4e1"	chr2	+	127043420	127043543	127043646	127043756	127037785	127037859	127046147	127046287
5080	"ENSMUSG00000021198"	"Unc79"	chr12	+	103112021	103113242	103122335	103122443	103108615	103108778	103128228	103128312
5081	"ENSMUSG00000021198"	"Unc79"	chr12	+	103122335	103122443	103128228	103128312	103112021	103113242	103131555	103131658
5082	"ENSMUSG00000027202"	"Slc12a1"	chr2	+	125165494	125165590	125166122	125166218	125161075	125161151	125169412	125169552
5083	"ENSMUSG00000027202"	"Slc12a1"	chr2	+	125165494	125165590	125166672	125166768	125161075	125161151	125169412	125169552
5084	"ENSMUSG00000027202"	"Slc12a1"	chr2	+	125166122	125166218	125166672	125166768	125161075	125161151	125169412	125169552
5085	"ENSMUSG00000021268"	"Meg3"	chr12	+	109544026	109544742	109546429	109546542	109542022	109543805	109549478	109549552
5086	"ENSMUSG00000021268"	"Meg3"	chr12	+	109546429	109546542	109549290	109549371	109544026	109544742	109549478	109549552
5087	"ENSMUSG00000021268"	"Meg3"	chr12	+	109546429	109546542	109549478	109549552	109544026	109544742	109549652	109549810
5088	"ENSMUSG00000021268"	"Meg3"	chr12	+	109546429	109546542	109549290	109549371	109544947	109545041	109549478	109549552
5089	"ENSMUSG00000038365"	"Fbxo25"	chr8	+	13914943	13915084	13920947	13921048	13907805	13907863	13921884	13921934
5090	"ENSMUSG00000034154"	"Ino80"	chr2	-	119402329	119402424	119406815	119406943	119392852	119392925	119412401	119412627
5091	"ENSMUSG00000034154"	"Ino80"	chr2	-	119454055	119454217	119456384	119456452	119451329	119451450	119456571	119456741
5092	"ENSMUSG00000074698"	"Csnk2a1"	chr2	+	152257377	152257479	152257940	152257991	152254209	152254321	152258675	152258735
5093	"ENSMUSG00000074698"	"Csnk2a1"	chr2	+	152257940	152257991	152258675	152258735	152257377	152257479	152260758	152260842
5094	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27172863	27172959	27174421	27174576	27172636	27172767	27174715	27174778
5095	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27174421	27174576	27174715	27174778	27172863	27172959	27175778	27175893
5096	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27174715	27174778	27175778	27175893	27174421	27174576	27176157	27176238
5097	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27175778	27175893	27176157	27176238	27174715	27174778	27178726	27178810
5098	"ENSMUSG00000041488"	"Stx3"	chr19	-	11790047	11790093	11791745	11791845	11789556	11789631	11803493	11803577
5099	"ENSMUSG00000036737"	"Oxsr1"	chr9	-	119294414	119294523	119304804	119304917	119284545	119284687	119322004	119322427
5100	"ENSMUSG00000034187"	"Nsf"	chr11	-	103823738	103823794	103827210	103827324	103821781	103823259	103828431	103828566
5101	"ENSMUSG00000057530"	"Ece1"	chr4	+	137913767	137913854	137921020	137921162	137905069	137905155	137926218	137926431
5102	"ENSMUSG00000057530"	"Ece1"	chr4	+	137921020	137921162	137926218	137926431	137913767	137913854	137935260	137935382
5103	"ENSMUSG00000057530"	"Ece1"	chr4	+	137926218	137926431	137935260	137935382	137921020	137921162	137936657	137936804
5104	"ENSMUSG00000041415"	"Dicer1"	chr12	-	104692302	104692465	104694477	104694746	104692126	104692202	104696273	104697144
5105	"ENSMUSG00000020160"	"Meis1"	chr11	-	18941658	18941804	18988267	18988379	18905688	18905765	19011241	19011388
5106	"ENSMUSG00000020160"	"Meis1"	chr11	-	18988267	18988379	19011241	19011388	18905688	18905765	19012809	19012860
5107	"ENSMUSG00000020160"	"Meis1"	chr11	-	18988267	18988379	19011241	19011388	18941658	18941804	19012809	19012860
5108	"ENSMUSG00000015575"	"Atp6v0e"	chr17	+	26682677	26682725	26695354	26695484	26676395	26676578	26699211	26699644
5109	"ENSMUSG00000035572"	"Dcaf10"	chr4	+	45349536	45349591	45359760	45359958	45348105	45348219	45370305	45370508
5110	"ENSMUSG00000025470"	"Zfp511"	chr7	+	140036819	140036893	140037219	140037421	140036390	140036606	140037515	140037640
5111	"ENSMUSG00000025470"	"Zfp511"	chr7	+	140037219	140037421	140037515	140037640	140036819	140036893	140039325	140039445
5112	"ENSMUSG00000022570"	"Tsta3"	chr15	-	75926966	75927095	75928428	75928543	75926798	75926872	75928891	75929049
5113	"ENSMUSG00000025964"	"Adam23"	chr1	+	63581136	63581227	63585364	63585455	63572886	63572998	63592607	63596276
5114	"ENSMUSG00000021098"	"4930447C04Rik"	chr12	-	72908511	72909813	72909903	72910091	72906233	72906279	72913184	72913274
5115	"ENSMUSG00000015478"	"Rnf5"	chr17	-	34601740	34601858	34601933	34601988	34601090	34601666	34602084	34602197
5116	"ENSMUSG00000021288"	"Klc1"	chr12	+	111775923	111776002	111778019	111778107	111774352	111774583	111778598	111778700
5117	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789459	111795547	111795678	111787487	111787596	111806007	111806074
5118	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111795547	111795678	111787487	111787596	111806007	111806074
5119	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789348	111789486	111795547	111795678	111787487	111787596	111806007	111806074
5120	"ENSMUSG00000039431"	"Mtmr7"	chr8	-	40581413	40581546	40587047	40587182	40563959	40564069	40590409	40590514
5121	"ENSMUSG00000039431"	"Mtmr7"	chr8	-	40597282	40597440	40606758	40606921	40590409	40590538	40608893	40609016
5122	"ENSMUSG00000039431"	"Mtmr7"	chr8	-	40597282	40597440	40606758	40606921	40590409	40590538	40634697	40634759
5123	"ENSMUSG00000026817"	"Ak1"	chr2	+	32628450	32628488	32629848	32629884	32625436	32625538	32630234	32630398
5124	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75603724	75603735	75608106	75608114	75603388	75603480	75609104	75609179
5125	"ENSMUSG00000000751"	"Rpa1"	chr11	-	75318411	75318531	75328672	75328761	75316039	75316237	75340289	75340398
5126	"ENSMUSG00000027777"	"Schip1"	chr3	+	68596149	68596268	68620972	68621066	68572244	68572663	68625806	68626464
5127	"ENSMUSG00000020716"	"Nf1"	chr11	+	79463232	79463295	79468113	79468154	79458770	79458906	79468716	79468875
5128	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38943058	38943166	38954108	38954230	38939874	38939972	38955648	38955936
5129	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38944499	38944654	38954108	38954230	38943058	38943166	38955648	38955936
5130	"ENSMUSG00000037926"	"Ssh2"	chr11	+	77421215	77421410	77425300	77425394	77417465	77417531	77425522	77425651
5131	"ENSMUSG00000004110"	"Cacna1e"	chr1	-	154450845	154450857	154452227	154452239	154448845	154448942	154465718	154465825
5132	"ENSMUSG00000023106"	"Denr"	chr5	+	123915190	123915210	123917199	123917284	123908099	123908214	123922179	123922263
5133	"ENSMUSG00000023106"	"Denr"	chr5	+	123917199	123917284	123922179	123922263	123915190	123915210	123924730	123924847
5134	"ENSMUSG00000023106"	"Denr"	chr5	+	123922179	123922263	123924730	123924847	123917199	123917284	123926997	123927133
5135	"ENSMUSG00000065954"	"Tacc1"	chr8	-	25181822	25182930	25200090	25200206	25177933	25177994	25201121	25201449
5136	"ENSMUSG00000075316"	"Scn9a"	chr2	-	66563335	66563427	66563539	66563631	66562345	66562558	66565102	66565231
5137	"ENSMUSG00000021067"	"Sav1"	chr12	-	69969069	69969213	69975967	69976238	69965011	69966347	69984208	69984652
5138	"ENSMUSG00000040351"	"Ankib1"	chr5	-	3747020	3747138	3755593	3755776	3733679	3734184	3769428	3769729
5139	"ENSMUSG00000040351"	"Ankib1"	chr5	-	3755593	3755776	3769428	3769729	3747020	3747138	3772516	3772787
5140	"ENSMUSG00000040351"	"Ankib1"	chr5	-	3769428	3769729	3772516	3772787	3755593	3755776	3802596	3802787
5141	"ENSMUSG00000037627"	"Rgs22"	chr15	-	36015613	36015769	36025807	36025987	36013077	36013173	36040552	36040679
5142	"ENSMUSG00000037627"	"Rgs22"	chr15	-	36025807	36025987	36040552	36040714	36015613	36015769	36043204	36043273
5143	"ENSMUSG00000041708"	"Mpped1"	chr15	+	83791953	83792258	83800002	83800184	83780022	83780107	83836272	83836498
5144	"ENSMUSG00000041708"	"Mpped1"	chr15	+	83800002	83800184	83836272	83836498	83791953	83792258	83852039	83852155
5145	"ENSMUSG00000042605"	"Atxn2"	chr5	+	121781332	121781542	121783856	121784039	121779417	121779596	121785214	121785412
5146	"ENSMUSG00000038170"	"Pde4dip"	chr3	-	97706871	97707057	97709481	97709634	97703166	97703418	97710220	97710444
5147	"ENSMUSG00000040648"	"Ppip5k2"	chr1	-	97716541	97716604	97717441	97717561	97713003	97713144	97719833	97719906
5148	"ENSMUSG00000040648"	"Ppip5k2"	chr1	-	97756843	97756934	97759168	97759364	97755885	97755971	97761424	97761538
5149	"ENSMUSG00000040648"	"Ppip5k2"	chr1	-	97756843	97756934	97761424	97761821	97755885	97755971	97769854	97770411
5150	"ENSMUSG00000070366"	"Ppapdc1a"	chr7	+	129307623	129307732	129316267	129316358	129257093	129257169	129321488	129321552
5151	"ENSMUSG00000063550"	"Nup98"	chr7	-	102163688	102163822	102169362	102169503	102160540	102160728	102176312	102176405
5152	"ENSMUSG00000032741"	"Tpcn1"	chr5	-	120544412	120544485	120545074	120545128	120543344	120543452	120545257	120545314
5153	"ENSMUSG00000020305"	"Asb3"	chr11	+	30998312	30998521	31028907	31029066	30954394	30954569	31055457	31055570
5154	"ENSMUSG00000020305"	"Asb3"	chr11	+	31058821	31058999	31061388	31061586	31056101	31056237	31081361	31081622
5155	"ENSMUSG00000028603"	"Scp2"	chr4	-	108102290	108102355	108105043	108105175	108098021	108098148	108107616	108107688
5156	"ENSMUSG00000021218"	"Gdi2"	chr13	+	3550988	3551088	3554411	3554546	3548862	3548970	3556313	3556512
5157	"ENSMUSG00000021218"	"Gdi2"	chr13	+	3554411	3554546	3556313	3556512	3550988	3551088	3556925	3557057
5158	"ENSMUSG00000045410"	"Akr1e1"	chr13	-	4602680	4602797	4607390	4607558	4601217	4601295	4609084	4609174
5159	"ENSMUSG00000021147"	"Wdr37"	chr13	-	8835296	8835438	8836782	8837023	8820410	8820545	8842729	8842806
5160	"ENSMUSG00000021147"	"Wdr37"	chr13	-	8836782	8837023	8842729	8842806	8835296	8835438	8847614	8847686
5161	"ENSMUSG00000021147"	"Wdr37"	chr13	-	8844786	8844831	8847614	8847686	8842729	8842806	8849533	8849558
5162	"ENSMUSG00000046159"	"Chrm3"	chr13	-	10028452	10028499	10122226	10122289	9875485	9879017	10224644	10224757
5163	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	13970766	13970867	13975437	13975634	13966309	13966457	13980600	13980696
5164	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	13975437	13975634	13980600	13980696	13970766	13970867	13987352	13987463
5165	"ENSMUSG00000014158"	"Trpv4"	chr5	-	114630743	114630902	114633134	114633314	114630421	114630514	114634515	114634814
5166	"ENSMUSG00000001039"	"B9d1"	chr11	+	61507627	61507739	61509071	61509168	61506343	61506412	61509469	61509532
5167	"ENSMUSG00000035007"	"Rundc1"	chr11	+	101431347	101431546	101432081	101432198	101429451	101429610	101433451	101435673
5168	"ENSMUSG00000021314"	"Amph"	chr13	+	19045952	19046033	19077330	19077385	18948350	18948501	19084204	19084299
5169	"ENSMUSG00000021314"	"Amph"	chr13	+	19045952	19046033	19084204	19084299	18948350	18948501	19086522	19086618
5170	"ENSMUSG00000021314"	"Amph"	chr13	+	19045952	19046033	19086522	19086618	18948350	18948501	19094752	19094860
5171	"ENSMUSG00000021314"	"Amph"	chr13	+	19077330	19077385	19084204	19084299	19045952	19046033	19086522	19086618
5172	"ENSMUSG00000003072"	"Atp5d"	chr10	+	80139704	80139925	80140478	80140546	80138631	80138855	80142040	80142400
5173	"ENSMUSG00000028514"	"Usp24"	chr4	+	106388500	106388660	106390192	106390348	106387689	106387918	106392357	106392428
5174	"ENSMUSG00000027599"	"Armc1"	chr3	-	19149485	19149577	19157471	19157692	19144329	19144519	19162909	19163065
5175	"ENSMUSG00000041112"	"Elmo1"	chr13	+	20572344	20572457	20589643	20589726	20564423	20564587	20600179	20600257
5176	"ENSMUSG00000041112"	"Elmo1"	chr13	+	20582218	20582326	20600179	20600257	20572344	20572457	20605098	20606528
5177	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43005543	43005642	43005835	43005946	43001857	43001900	43008015	43008108
5178	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43026179	43026229	43027196	43027295	43022814	43022872	43040539	43040596
5179	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43027196	43027295	43040539	43040596	43026179	43026229	43042590	43042676
5180	"ENSMUSG00000020354"	"Sgcd"	chr11	-	47195030	47195132	47355184	47355373	47132597	47132685	47578804	47578965
5181	"ENSMUSG00000020804"	"Aanat"	chr11	+	116596036	116596280	116596550	116596652	116595575	116595793	116596788	116597545
5182	"ENSMUSG00000018654"	"Ikzf1"	chr11	+	11758194	11758317	11761218	11761353	11754006	11754174	11768880	11769798
