	GeneID	chr	strand	SeStart	SeEnd	upstreamEnd	DownstreamStart
27653	ENSMUSG00000020873	chr11	+	95386485	95386616	95385904	95387210
27654	ENSMUSG00000020873	chr11	+	95386510	95386616	95385904	95387210
27655	ENSMUSG00000057522	chr11	+	95414331	95414404	95414131	95470521
27656	ENSMUSG00000057522	chr11	+	95474230	95474382	95471344	95474484
27657	ENSMUSG00000057522	chr11	+	95474484	95474612	95471344	95481913
27658	ENSMUSG00000057522	chr11	+	95481913	95482091	95474612	95485291
27659	ENSMUSG00000057522	chr11	+	95485458	95485536	95485347	95485836
27662	ENSMUSG00000048029	chr19	+	58969072	58969190	58968569	58970615
27663	ENSMUSG00000048029	chr19	+	58969072	58969190	58968569	58970651
27664	ENSMUSG00000089857	chr8	+	71913121	71913248	71908738	71913460
27669	ENSMUSG00000038845	chr11	+	95668036	95668151	95667042	95671386
27690	ENSMUSG00000026782	chr1	+	60434242	60434410	60409919	60443984
27691	ENSMUSG00000026782	chr1	+	60434242	60434410	60409919	60470665
27692	ENSMUSG00000026782	chr1	+	60437055	60437232	60409919	60443984
27693	ENSMUSG00000026782	chr1	+	60437055	60437232	60434410	60443984
27694	ENSMUSG00000026782	chr1	+	60437055	60438959	60434410	60443984
27695	ENSMUSG00000026782	chr1	+	60438941	60438959	60437232	60443984
27696	ENSMUSG00000026782	chr1	+	60443984	60444082	60437232	60447259
27697	ENSMUSG00000026782	chr1	+	60443984	60444082	60438959	60448077
27698	ENSMUSG00000026782	chr1	+	60447259	60447406	60444082	60448077
27699	ENSMUSG00000026782	chr1	+	60450070	60450253	60448202	60453603
27700	ENSMUSG00000026782	chr1	+	60450169	60450253	60448202	60453603
27701	ENSMUSG00000026782	chr1	+	60453603	60453762	60448202	60470665
27702	ENSMUSG00000026782	chr1	+	60464528	60464615	60453762	60470665
27703	ENSMUSG00000026782	chr1	+	60464528	60464615	60453762	60470671
27706	ENSMUSG00000026664	chr2	+	4935968	4936118	4930894	4937675
27707	ENSMUSG00000080268	chr19	+	5048992	5049032	5048573	5049406
27710	ENSMUSG00000057572	chr4	+	129340727	129340752	129336139	129341476
27711	ENSMUSG00000057572	chr4	+	129343120	129343173	129341823	129344211
27712	ENSMUSG00000057572	chr4	+	129344211	129344248	129343173	129346803
27716	ENSMUSG00000028710	chr4	+	115791222	115791285	115788370	115795403
27717	ENSMUSG00000028710	chr4	+	115800317	115800425	115798061	115811001
27718	ENSMUSG00000028710	chr4	+	115813160	115813314	115811198	115818766
27757	ENSMUSG00000022841	chr16	+	20537617	20537734	20535601	20539307
27758	ENSMUSG00000022841	chr16	+	20540807	20540813	20540415	20540974
27759	ENSMUSG00000022841	chr16	+	20541209	20541351	20541110	20541746
27760	ENSMUSG00000022841	chr16	+	20542196	20542294	20542091	20542638
27761	ENSMUSG00000018672	chr11	+	96852110	96852154	96850741	96853434
27773	ENSMUSG00000020605	chr12	+	8321518	8321726	8317950	8323869
27774	ENSMUSG00000020605	chr12	+	8323869	8324101	8317950	8336237
27775	ENSMUSG00000078700	chr11	+	96958852	96959024	96952728	96959339
27776	ENSMUSG00000078700	chr11	+	96958852	96959024	96952728	96959553
27777	ENSMUSG00000078700	chr11	+	96959339	96959451	96952728	96959553
27778	ENSMUSG00000078700	chr11	+	96959339	96959451	96959024	96959553
27779	ENSMUSG00000006998	chr16	+	20660342	20660426	20660102	20661564
27784	ENSMUSG00000053094	chr5	+	130229448	130229626	130222572	130236802
27785	ENSMUSG00000053094	chr5	+	130231754	130232040	130229626	130236802
27786	ENSMUSG00000053094	chr5	+	130236802	130236953	130229626	130240347
27787	ENSMUSG00000053094	chr5	+	130238246	130238430	130236953	130240347
27788	ENSMUSG00000053094	chr5	+	130240347	130240491	130238430	130241277
27791	ENSMUSG00000034757	chr11	+	102285663	102285718	102285088	102287307
27792	ENSMUSG00000034757	chr11	+	102285979	102286116	102285088	102287307
27793	ENSMUSG00000034757	chr11	+	102287307	102287871	102285718	102288075
27808	ENSMUSG00000026568	chr1	+	165474953	165474994	165461511	165478220
27809	ENSMUSG00000026568	chr1	+	165474953	165474994	165461511	165480902
27810	ENSMUSG00000026568	chr1	+	165478190	165478305	165461511	165480902
27811	ENSMUSG00000070732	chr1	+	91150082	91150173	91145169	91152164
27816	ENSMUSG00000007379	chr3	+	103149040	103149222	103146556	103152292
27817	ENSMUSG00000007379	chr3	+	103157643	103157821	103156950	103161547
27818	ENSMUSG00000007379	chr3	+	103161547	103161589	103157821	103162990
27819	ENSMUSG00000021963	chr14	+	57801493	57801616	57798597	57801921
27820	ENSMUSG00000052407	chr4	+	83554277	83554364	83549777	83554693
27821	ENSMUSG00000052407	chr4	+	83554693	83554884	83549777	83580747
27822	ENSMUSG00000052407	chr4	+	83554693	83554884	83549777	83601607
27823	ENSMUSG00000052407	chr4	+	83557898	83558030	83554884	83580747
27824	ENSMUSG00000052407	chr4	+	83557898	83558030	83554884	83601607
27825	ENSMUSG00000052407	chr4	+	83580747	83580894	83549777	83601607
27826	ENSMUSG00000052407	chr4	+	83580747	83580894	83554884	83601607
27827	ENSMUSG00000052407	chr4	+	83580747	83580894	83558030	83601607
27828	ENSMUSG00000052407	chr4	+	83620824	83620963	83604182	83635639
27829	ENSMUSG00000052407	chr4	+	83620824	83620963	83604182	83655527
27830	ENSMUSG00000052407	chr4	+	83635639	83635742	83604182	83655527
27831	ENSMUSG00000052407	chr4	+	83635639	83635742	83620963	83655527
27832	ENSMUSG00000052407	chr4	+	83795199	83795331	83751908	83817999
27835	ENSMUSG00000041707	chr14	+	32806779	32806911	32805177	32808348
27836	ENSMUSG00000023947	chr17	+	45559207	45559430	45558597	45560407
27837	ENSMUSG00000023947	chr17	+	45560123	45560212	45559430	45560407
27838	ENSMUSG00000074064	chr8	+	119401480	119402590	119395470	119407555
27839	ENSMUSG00000024854	chr19	+	4232462	4232552	4232188	4233213
27840	ENSMUSG00000024854	chr19	+	4232747	4232859	4232552	4233213
27841	ENSMUSG00000084786	chr9	+	20645621	20645693	20645489	20646529
27842	ENSMUSG00000024817	chr19	+	30039063	30039297	30030931	30056234
27843	ENSMUSG00000024817	chr19	+	30039063	30039297	30030931	30071242
27844	ENSMUSG00000024817	chr19	+	30056234	30056494	30030931	30071242
27845	ENSMUSG00000024817	chr19	+	30056234	30056494	30039297	30071242
27846	ENSMUSG00000024817	chr19	+	30071242	30071461	30039297	30075083
27847	ENSMUSG00000024817	chr19	+	30071242	30071461	30056494	30073893
27848	ENSMUSG00000024817	chr19	+	30073893	30074003	30071461	30075083
27849	ENSMUSG00000024817	chr19	+	30078013	30078137	30075270	30079838
27850	ENSMUSG00000024817	chr19	+	30078539	30078647	30078137	30079838
27857	ENSMUSG00000097709	chr13	+	3479521	3479574	3478390	3479908
27858	ENSMUSG00000097709	chr13	+	3479521	3479574	3478352	3479908
27859	ENSMUSG00000097709	chr13	+	3485048	3485220	3480001	3488985
27860	ENSMUSG00000097709	chr13	+	3497959	3498156	3485220	3498274
27861	ENSMUSG00000097709	chr13	+	3498274	3498358	3498156	3500915
27862	ENSMUSG00000041696	chr9	+	65400918	65400975	65398667	65407576
27863	ENSMUSG00000038437	chr11	+	97665485	97665540	97665034	97665729
27864	ENSMUSG00000038437	chr11	+	97665729	97665839	97665540	97666789
27865	ENSMUSG00000038437	chr11	+	97676138	97676205	97674882	97676369
27866	ENSMUSG00000038437	chr11	+	97678313	97678663	97677236	97678964
27867	ENSMUSG00000078695	chr11	+	97686500	97686620	97686215	97688267
27868	ENSMUSG00000069744	chr11	+	97706797	97706905	97703972	97711101
27869	ENSMUSG00000069744	chr11	+	97711101	97711279	97706905	97712436
27883	ENSMUSG00000003119	chr11	+	98230112	98230169	98224631	98230983
27884	ENSMUSG00000003119	chr11	+	98230983	98231085	98224631	98236704
27885	ENSMUSG00000003119	chr11	+	98249709	98250100	98245669	98263469
27886	ENSMUSG00000018167	chr11	+	98373407	98373570	98372342	98375079
27900	ENSMUSG00000038664	chr9	+	66386598	66386910	66385187	66388160
27901	ENSMUSG00000038664	chr9	+	66441902	66442079	66439906	66445452
27902	ENSMUSG00000038664	chr9	+	66450702	66451478	66448532	66453336
27903	ENSMUSG00000038664	chr9	+	66455935	66456096	66453535	66457436
27904	ENSMUSG00000038664	chr9	+	66460407	66460532	66458425	66461699
27905	ENSMUSG00000038664	chr9	+	66461699	66461899	66460532	66462828
27906	ENSMUSG00000038664	chr9	+	66461699	66461920	66460532	66462828
27907	ENSMUSG00000038664	chr9	+	66464705	66464758	66463097	66465380
27908	ENSMUSG00000038664	chr9	+	66468977	66469183	66467973	66470237
27909	ENSMUSG00000038664	chr9	+	66474733	66474864	66473583	66475920
27910	ENSMUSG00000038664	chr9	+	66480861	66481035	66479532	66481803
27911	ENSMUSG00000038664	chr9	+	66487948	66488071	66487079	66489329
27912	ENSMUSG00000038664	chr9	+	66497588	66497754	66497338	66498679
27913	ENSMUSG00000038664	chr9	+	66501175	66501428	66498756	66504587
27914	ENSMUSG00000038664	chr9	+	66501929	66502082	66501428	66504587
27915	ENSMUSG00000015468	chr17	+	34578603	34578717	34578132	34580919
27932	ENSMUSG00000041794	chr9	+	120335597	120335740	120304200	120388111
27933	ENSMUSG00000041794	chr9	+	120388111	120388333	120335740	120417139
27934	ENSMUSG00000041794	chr9	+	120419650	120419731	120417276	120422179
27935	ENSMUSG00000041794	chr9	+	120422460	120422541	120422277	120424591
27936	ENSMUSG00000041794	chr9	+	120424591	120424738	120422541	120427507
27937	ENSMUSG00000041794	chr9	+	120427507	120427661	120388333	120441341
27938	ENSMUSG00000041794	chr9	+	120432352	120432978	120427661	120441341
27939	ENSMUSG00000041794	chr9	+	120441341	120441581	120432978	120453526
27940	ENSMUSG00000041794	chr9	+	120453526	120453721	120441581	120461407
27945	ENSMUSG00000037992	chr11	+	98950244	98950795	98927910	98966346
27946	ENSMUSG00000037992	chr11	+	98966346	98966495	98950795	98968044
27947	ENSMUSG00000034981	chr5	+	91593817	91594501	91517957	91612997
27948	ENSMUSG00000026914	chr2	+	61720443	61720571	61711873	61722709
27949	ENSMUSG00000026914	chr2	+	61720443	61720571	61711873	61760635
27950	ENSMUSG00000026914	chr2	+	61722709	61722761	61711873	61760635
27951	ENSMUSG00000026914	chr2	+	61722709	61722761	61720571	61760635
27952	ENSMUSG00000026914	chr2	+	61722709	61722848	61711873	61760635
27953	ENSMUSG00000026914	chr2	+	61722709	61722848	61720571	61760635
27954	ENSMUSG00000026914	chr2	+	61760635	61760707	61711873	61797394
27955	ENSMUSG00000026914	chr2	+	61760635	61760707	61722761	61797394
27956	ENSMUSG00000026914	chr2	+	61760974	61761094	61760707	61763836
27957	ENSMUSG00000026914	chr2	+	61760974	61761094	61760707	61776672
27958	ENSMUSG00000026914	chr2	+	61776672	61776780	61764999	61783832
27959	ENSMUSG00000026914	chr2	+	61783832	61783907	61776780	61785433
27960	ENSMUSG00000058997	chr14	+	78908122	78908253	78868856	78912168
27961	ENSMUSG00000058997	chr14	+	78934593	78934643	78933830	78935182
27962	ENSMUSG00000058997	chr14	+	78995085	78995163	78994568	79009163
27963	ENSMUSG00000058997	chr14	+	79009163	79009279	78995163	79018606
27964	ENSMUSG00000058997	chr14	+	79038124	79038201	79026077	79056646
27965	ENSMUSG00000058997	chr14	+	79056646	79056722	79038201	79058672
27967	ENSMUSG00000026785	chr2	+	30090067	30090175	30089981	30090330
27995	ENSMUSG00000022827	chr16	+	37559994	37560109	37556950	37563615
27996	ENSMUSG00000022827	chr16	+	37559994	37560109	37556950	37563668
27997	ENSMUSG00000027263	chr2	+	121175770	121175824	121175462	121176527
27998	ENSMUSG00000027263	chr2	+	121184701	121184826	121184499	121188131
27999	ENSMUSG00000020732	chr11	+	115156926	115157037	115154291	115157950
28000	ENSMUSG00000020732	chr11	+	115157950	115157992	115146652	115158504
28001	ENSMUSG00000020732	chr11	+	115160437	115160514	115160355	115160634
28005	ENSMUSG00000029102	chr5	+	35046488	35046628	35045506	35046883
28023	ENSMUSG00000021235	chr12	+	84368142	84368201	84367019	84368585
28024	ENSMUSG00000021235	chr12	+	84368142	84368709	84367019	84370255
28025	ENSMUSG00000021235	chr12	+	84368585	84368709	84367019	84370255
28026	ENSMUSG00000021235	chr12	+	84370255	84370354	84368709	84370923
28027	ENSMUSG00000021235	chr12	+	84370255	84370386	84368709	84370923
28028	ENSMUSG00000021235	chr12	+	84371107	84371170	84371031	84371450
28029	ENSMUSG00000086509	chr2	+	147287042	147287207	147286401	147303619
28030	ENSMUSG00000086509	chr2	+	147303619	147303818	147286401	147305093
28038	ENSMUSG00000085573	chr8	+	11201499	11201592	11188018	11204183
28046	ENSMUSG00000056367	chr5	+	25798445	25798501	25760128	25809784
28047	ENSMUSG00000056367	chr5	+	25798445	25798501	25760128	25822404
28048	ENSMUSG00000056367	chr5	+	25809784	25809909	25760128	25811916
28049	ENSMUSG00000056367	chr5	+	25809784	25809909	25760128	25831610
28050	ENSMUSG00000056367	chr5	+	25811916	25812027	25760128	25822404
28051	ENSMUSG00000056367	chr5	+	25822404	25822500	25760128	25831610
28052	ENSMUSG00000056367	chr5	+	25825107	25825215	25822500	25829525
28053	ENSMUSG00000056367	chr5	+	25825107	25825215	25822500	25831610
28054	ENSMUSG00000056367	chr5	+	25829525	25829669	25822500	25831610
28055	ENSMUSG00000056367	chr5	+	25829525	25829669	25825215	25831610
28056	ENSMUSG00000056367	chr5	+	25832385	25832478	25831784	25848361
28057	ENSMUSG00000056367	chr5	+	25848361	25848487	25832478	25849850
28058	ENSMUSG00000056367	chr5	+	25849072	25849156	25848487	25849850
28059	ENSMUSG00000021559	chr13	+	60696230	60696452	60602596	60716677
28060	ENSMUSG00000021559	chr13	+	60716677	60716816	60696452	60718013
28061	ENSMUSG00000021559	chr13	+	60718013	60718143	60716816	60718301
28062	ENSMUSG00000021559	chr13	+	60718436	60718463	60718350	60719609
28063	ENSMUSG00000021559	chr13	+	60721773	60721863	60720156	60723019
28064	ENSMUSG00000021559	chr13	+	60723019	60723112	60721863	60725296
28065	ENSMUSG00000035933	chr12	+	31660716	31660856	31654983	31665464
28066	ENSMUSG00000035933	chr12	+	31685652	31685773	31670385	31760846
28067	ENSMUSG00000035933	chr12	+	31833181	31833386	31820206	31837194
28068	ENSMUSG00000035933	chr12	+	31833181	31833386	31820206	31839754
28069	ENSMUSG00000035933	chr12	+	31837194	31837356	31820206	31839754
28070	ENSMUSG00000035933	chr12	+	31837194	31837356	31833386	31839754
28071	ENSMUSG00000035933	chr12	+	31886204	31886308	31870134	31893970
28072	ENSMUSG00000035933	chr12	+	31919650	31919777	31900973	31920553
28073	ENSMUSG00000035933	chr12	+	31919650	31919777	31900973	31925644
28074	ENSMUSG00000035933	chr12	+	31920553	31920633	31900973	31925644
28075	ENSMUSG00000035933	chr12	+	31920553	31920633	31900973	31937176
28076	ENSMUSG00000035933	chr12	+	31920553	31920633	31919777	31925644
28077	ENSMUSG00000035933	chr12	+	31925644	31925791	31900973	31937176
28078	ENSMUSG00000035933	chr12	+	31925644	31925791	31920633	31937176
28080	ENSMUSG00000013629	chr5	+	31072301	31072383	31072104	31072556
28081	ENSMUSG00000013629	chr5	+	31075470	31075521	31075185	31075808
28089	ENSMUSG00000051890	chr12	+	69251927	69252046	69251488	69253691
28090	ENSMUSG00000051890	chr12	+	69258022	69258106	69256258	69258568
28091	ENSMUSG00000051890	chr12	+	69258568	69258627	69256258	69259500
28092	ENSMUSG00000051890	chr12	+	69258568	69258627	69256258	69263148
28093	ENSMUSG00000051890	chr12	+	69259500	69259613	69256258	69263148
28094	ENSMUSG00000051890	chr12	+	69259500	69259613	69258627	69263148
28095	ENSMUSG00000051890	chr12	+	69263148	69263221	69259613	69268241
28096	ENSMUSG00000051890	chr12	+	69264789	69264972	69263221	69268241
28097	ENSMUSG00000051890	chr12	+	69268241	69268326	69259613	69269825
28109	ENSMUSG00000004043	chr11	+	100881737	100881789	100881185	100882061
28110	ENSMUSG00000020608	chr12	+	11273993	11274111	11271871	11276259
28111	ENSMUSG00000020608	chr12	+	11273993	11274111	11271871	11279604
28112	ENSMUSG00000020608	chr12	+	11276259	11276365	11271871	11279604
28113	ENSMUSG00000020608	chr12	+	11276259	11276365	11274111	11279604
28114	ENSMUSG00000020608	chr12	+	11298261	11298342	11297285	11299258
28115	ENSMUSG00000050910	chr11	+	115390862	115391011	115390623	115392658
28116	ENSMUSG00000017801	chr11	+	101088235	101088325	101087790	101088597
28127	ENSMUSG00000024052	chr17	+	71222054	71222150	71215164	71224939
28128	ENSMUSG00000024052	chr17	+	71224939	71225241	71215164	71229307
28129	ENSMUSG00000024052	chr17	+	71229818	71229869	71229415	71230271
28130	ENSMUSG00000024052	chr17	+	71242043	71242194	71241726	71242625
28131	ENSMUSG00000035198	chr11	+	101120830	101120998	101120659	101122672
28132	ENSMUSG00000073155	chr6	+	35252955	35253045	35252782	35260409
28133	ENSMUSG00000073155	chr6	+	35260409	35260463	35252782	35261158
28134	ENSMUSG00000056268	chr1	+	139023104	139023148	138966230	139039999
28135	ENSMUSG00000056268	chr1	+	139023104	139023148	138966230	139053345
28136	ENSMUSG00000056268	chr1	+	139053345	139053415	139042043	139054540
28137	ENSMUSG00000056268	chr1	+	139059066	139059126	139054621	139060274
28138	ENSMUSG00000056268	chr1	+	139081172	139081273	139023148	139101967
28139	ENSMUSG00000056268	chr1	+	139081172	139081273	139062971	139101967
28140	ENSMUSG00000056268	chr1	+	139085882	139085928	139081273	139090453
28141	ENSMUSG00000056268	chr1	+	139090453	139090555	139081273	139101967
28142	ENSMUSG00000056268	chr1	+	139092554	139093980	139090555	139101967
28143	ENSMUSG00000007029	chr17	+	35004976	35005061	35004893	35005249
28144	ENSMUSG00000007029	chr17	+	35005474	35005602	35005350	35010505
28145	ENSMUSG00000007029	chr17	+	35010837	35010919	35010670	35011204
28146	ENSMUSG00000007029	chr17	+	35012088	35012213	35011898	35012296
28147	ENSMUSG00000007029	chr17	+	35012729	35012820	35012648	35013121
28148	ENSMUSG00000007029	chr17	+	35012929	35013035	35012820	35013121
28149	ENSMUSG00000007029	chr17	+	35013121	35013390	35012820	35013642
28150	ENSMUSG00000007029	chr17	+	35013642	35013747	35013390	35013827
28151	ENSMUSG00000001240	chr11	+	101247402	101247688	101247144	101247810
28152	ENSMUSG00000001240	chr11	+	101247570	101247688	101247144	101247810
28153	ENSMUSG00000001240	chr11	+	101247585	101247688	101247144	101247810
28154	ENSMUSG00000001240	chr11	+	101247585	101247688	101247144	101253603
28155	ENSMUSG00000001240	chr11	+	101253603	101253807	101247688	101254030
28156	ENSMUSG00000001240	chr11	+	101254942	101254996	101254176	101256877
28157	ENSMUSG00000078656	chr11	+	101256008	101256097	101254996	101256877
28158	ENSMUSG00000037236	chr18	+	35562894	35563100	35562259	35571842
28159	ENSMUSG00000037236	chr18	+	35571842	35572935	35562292	35577557
28160	ENSMUSG00000037236	chr18	+	35571842	35572935	35562521	35577557
28161	ENSMUSG00000037236	chr18	+	35571842	35572935	35562854	35577557
28162	ENSMUSG00000037236	chr18	+	35572766	35572935	35562292	35577557
28163	ENSMUSG00000037236	chr18	+	35572766	35572935	35562521	35577557
28164	ENSMUSG00000037236	chr18	+	35577557	35577619	35562259	35578415
28165	ENSMUSG00000037236	chr18	+	35577557	35577619	35562292	35578415
28166	ENSMUSG00000037236	chr18	+	35577557	35577619	35562292	35578904
28167	ENSMUSG00000037236	chr18	+	35578415	35578457	35562292	35578904
28168	ENSMUSG00000037236	chr18	+	35581596	35581722	35581295	35581918
28169	ENSMUSG00000037236	chr18	+	35583877	35583921	35582847	35584514
28170	ENSMUSG00000037236	chr18	+	35587630	35587853	35584881	35590379
28171	ENSMUSG00000037236	chr18	+	35588331	35588453	35587853	35590379
28172	ENSMUSG00000024063	chr17	+	72921187	72921290	72918578	72939255
28173	ENSMUSG00000024063	chr17	+	72937871	72938014	72921290	72939255
28174	ENSMUSG00000021895	chr14	+	27379590	27379761	27362897	27384153
28184	ENSMUSG00000028865	chr4	+	133221442	133221604	133212308	133221704
28185	ENSMUSG00000028865	chr4	+	133222168	133222213	133221776	133223602
28188	ENSMUSG00000087084	chr4	+	140382089	140382217	140380719	140384072
28189	ENSMUSG00000087150	chr6	+	129002245	129002350	128993106	129006001
