	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
4853	ENSMUSG00000052752	chr17	-	24514712	24514829	24516504	24516599	24514217	24518741
4854	ENSMUSG00000052752	chr17	-	24514712	24514866	24516504	24516596	24514217	24518741
4855	ENSMUSG00000052752	chr17	-	24514712	24514866	24516504	24516599	24514217	24518741
4856	ENSMUSG00000102252	chr7	-	59988601	59988747	59995405	59995554	59987563	59999317
4857	ENSMUSG00000102252	chr7	-	59995405	59995554	59999317	59999413	59988747	60005035
4866	ENSMUSG00000039826	chr2	-	29784952	29785027	29786475	29786607	29782201	29787502
4887	ENSMUSG00000034341	chr11	-	116080545	116080680	116081231	116081324	116080344	116082275
4888	ENSMUSG00000034341	chr11	-	116081231	116081324	116082275	116082411	116080680	116083838
4889	ENSMUSG00000021051	chr12	-	75485131	75485224	75493413	75493515	75469862	75515601
4890	ENSMUSG00000021051	chr12	-	75485131	75485224	75515601	75515798	75469862	75593168
4891	ENSMUSG00000021051	chr12	-	75493413	75493515	75515601	75515798	75485224	75593168
4892	ENSMUSG00000028232	chr4	-	3551751	3551891	3554353	3554414	3550579	3560498
4893	ENSMUSG00000028232	chr4	-	3551751	3551891	3560498	3560692	3550579	3564092
4894	ENSMUSG00000028232	chr4	-	3554353	3554414	3560498	3560692	3551891	3564092
4897	ENSMUSG00000002799	chr12	-	112915604	112915718	112915879	112915993	112915517	112916333
4898	ENSMUSG00000002799	chr12	-	112916808	112916939	112920071	112920132	112916723	112920230
4900	ENSMUSG00000021114	chr12	-	78850471	78850539	78852264	78852344	78849784	78857226
4901	ENSMUSG00000021114	chr12	-	78852264	78852344	78857226	78857344	78850539	78861418
4903	ENSMUSG00000015709	chr7	-	84251365	84251502	84262392	84262543	84250154	84263178
4909	ENSMUSG00000024642	chr19	-	14544787	14544862	14564388	14564451	14517973	14594383
4911	ENSMUSG00000079055	chr12	-	81204891	81205016	81214065	81214169	81204153	81314259
4912	ENSMUSG00000079055	chr12	-	81214065	81214169	81216720	81216827	81209471	81314259
4919	ENSMUSG00000054640	chr17	-	81437744	81437813	81441651	81441666	81432774	81441772
4922	ENSMUSG00000021830	chr14	-	45169237	45169388	45183045	45183167	45165893	45205341
4924	ENSMUSG00000019235	chr12	-	85136745	85136841	85138430	85138513	85136483	85138652
4925	ENSMUSG00000030556	chr7	-	67531614	67531790	67545365	67545468	67529745	67559857
4926	ENSMUSG00000030556	chr7	-	67545365	67545468	67559857	67560064	67531790	67579689
4927	ENSMUSG00000030556	chr7	-	67622570	67622597	67628294	67628335	67619111	67641103
4929	ENSMUSG00000021245	chr12	-	85240959	85240983	85245762	85245922	85240876	85247611
4946	ENSMUSG00000074527	chr2	-	176918666	176918727	176918932	176919059	176902860	176924198
4947	ENSMUSG00000074527	chr2	-	176918932	176919059	176924198	176924253	176918727	176927691
4948	ENSMUSG00000035236	chr2	-	39123003	39123090	39125089	39125185	39121209	39132954
4949	ENSMUSG00000037351	chr1	-	36701420	36701513	36701684	36701901	36701308	36702058
4950	ENSMUSG00000020961	chr12	-	91641720	91641923	91647231	91649070	91639805	91713926
4953	ENSMUSG00000051166	chr12	-	98796506	98796621	98798790	98798948	98794619	98800902
4954	ENSMUSG00000051166	chr12	-	98843953	98844156	98851381	98851482	98842783	98852607
4955	ENSMUSG00000051166	chr12	-	98855923	98856029	98858718	98858905	98852701	98859958
4956	ENSMUSG00000038026	chr1	-	172325705	172326583	172327997	172328098	172323194	172329134
4957	ENSMUSG00000038026	chr1	-	172325705	172326583	172327997	172328128	172323194	172329134
4960	ENSMUSG00000033530	chr12	-	100415134	100415307	100446859	100446981	100407063	100466179
4961	ENSMUSG00000033530	chr12	-	100419491	100419570	100446859	100446981	100415307	100466179
4962	ENSMUSG00000033530	chr12	-	100419491	100419570	100466179	100466310	100415307	100495271
4963	ENSMUSG00000033530	chr12	-	100446859	100446981	100466179	100466310	100419570	100495271
4964	ENSMUSG00000033530	chr12	-	100466179	100466310	100495271	100495440	100446981	100500075
4965	ENSMUSG00000074129	chr7	-	45127208	45127274	45127495	45127568	45127092	45128699
4966	ENSMUSG00000038990	chr2	-	180261515	180261681	180262116	180262225	180261180	180263077
4980	ENSMUSG00000034154	chr2	-	119402329	119402424	119406815	119406943	119392925	119412401
4981	ENSMUSG00000034154	chr2	-	119454055	119454217	119456384	119456452	119451450	119456571
4984	ENSMUSG00000053291	chr7	-	27172863	27172959	27174421	27174576	27172767	27174715
4985	ENSMUSG00000053291	chr7	-	27174421	27174576	27174715	27174778	27172959	27175778
4986	ENSMUSG00000053291	chr7	-	27174715	27174778	27175778	27175893	27174576	27176157
4987	ENSMUSG00000053291	chr7	-	27175778	27175893	27176157	27176238	27174778	27178726
4988	ENSMUSG00000041488	chr19	-	11790047	11790093	11791745	11791845	11789631	11803493
4989	ENSMUSG00000036737	chr9	-	119294414	119294523	119304804	119304917	119284687	119322004
4990	ENSMUSG00000034187	chr11	-	103823738	103823794	103827210	103827324	103823259	103828431
4994	ENSMUSG00000041415	chr12	-	104692302	104692465	104694477	104694746	104692202	104696273
4995	ENSMUSG00000020160	chr11	-	18941658	18941804	18988267	18988379	18905765	19011241
4996	ENSMUSG00000020160	chr11	-	18988267	18988379	19011241	19011388	18905765	19012809
4997	ENSMUSG00000020160	chr11	-	18988267	18988379	19011241	19011388	18941804	19012809
5002	ENSMUSG00000022570	chr15	-	75926966	75927095	75928428	75928543	75926872	75928891
5004	ENSMUSG00000021098	chr12	-	72908511	72909813	72909903	72910091	72906279	72913184
5005	ENSMUSG00000015478	chr17	-	34601740	34601858	34601933	34601988	34601666	34602084
5010	ENSMUSG00000039431	chr8	-	40581413	40581546	40587047	40587182	40564069	40590409
5011	ENSMUSG00000039431	chr8	-	40597282	40597440	40606758	40606921	40590538	40608893
5012	ENSMUSG00000039431	chr8	-	40597282	40597440	40606758	40606921	40590538	40634697
5015	ENSMUSG00000000751	chr11	-	75318411	75318531	75328672	75328761	75316237	75340289
5018	ENSMUSG00000021432	chr13	-	38943058	38943166	38954108	38954230	38939972	38955648
5019	ENSMUSG00000021432	chr13	-	38944499	38944654	38954108	38954230	38943166	38955648
5024	ENSMUSG00000065954	chr8	-	25181822	25182930	25200090	25200206	25177994	25201121
5025	ENSMUSG00000075316	chr2	-	66563335	66563427	66563539	66563631	66562558	66565102
5026	ENSMUSG00000021067	chr12	-	69969069	69969213	69975967	69976238	69966347	69984208
5027	ENSMUSG00000040351	chr5	-	3747020	3747138	3755593	3755776	3734184	3769428
5028	ENSMUSG00000040351	chr5	-	3755593	3755776	3769428	3769729	3747138	3772516
5029	ENSMUSG00000040351	chr5	-	3769428	3769729	3772516	3772787	3755776	3802596
5030	ENSMUSG00000037627	chr15	-	36015613	36015769	36025807	36025987	36013173	36040552
5031	ENSMUSG00000037627	chr15	-	36025807	36025987	36040552	36040714	36015769	36043204
5035	ENSMUSG00000038170	chr3	-	97706871	97707057	97709481	97709634	97703418	97710220
5036	ENSMUSG00000040648	chr1	-	97716541	97716604	97717441	97717561	97713144	97719833
5037	ENSMUSG00000040648	chr1	-	97756843	97756934	97759168	97759364	97755971	97761424
5038	ENSMUSG00000040648	chr1	-	97756843	97756934	97761424	97761821	97755971	97769854
5040	ENSMUSG00000063550	chr7	-	102163688	102163822	102169362	102169503	102160728	102176312
5041	ENSMUSG00000032741	chr5	-	120544412	120544485	120545074	120545128	120543452	120545257
5044	ENSMUSG00000028603	chr4	-	108102290	108102355	108105043	108105175	108098148	108107616
5047	ENSMUSG00000045410	chr13	-	4602680	4602797	4607390	4607558	4601295	4609084
5048	ENSMUSG00000021147	chr13	-	8835296	8835438	8836782	8837023	8820545	8842729
5049	ENSMUSG00000021147	chr13	-	8836782	8837023	8842729	8842806	8835438	8847614
5050	ENSMUSG00000021147	chr13	-	8844786	8844831	8847614	8847686	8842806	8849533
5051	ENSMUSG00000046159	chr13	-	10028452	10028499	10122226	10122289	9879017	10224644
5054	ENSMUSG00000014158	chr5	-	114630743	114630902	114633134	114633314	114630514	114634515
5063	ENSMUSG00000027599	chr3	-	19149485	19149577	19157471	19157692	19144519	19162909
5066	ENSMUSG00000059495	chr9	-	43005543	43005642	43005835	43005946	43001900	43008015
5067	ENSMUSG00000059495	chr9	-	43026179	43026229	43027196	43027295	43022872	43040539
5068	ENSMUSG00000059495	chr9	-	43027196	43027295	43040539	43040596	43026229	43042590
5069	ENSMUSG00000020354	chr11	-	47195030	47195132	47355184	47355373	47132685	47578804
5072	ENSMUSG00000096225	chr3	-	154311539	154311723	154316742	154316838	154307005	154321626
5075	ENSMUSG00000036672	chr8	-	105846647	105846800	105846983	105847178	105846391	105848750
5077	ENSMUSG00000020167	chr10	-	80410397	80410624	80412826	80413062	80410274	80413204
5081	ENSMUSG00000023460	chr17	-	66497343	66497448	66498018	66498108	66495803	66500309
5082	ENSMUSG00000037032	chr7	-	105559131	105559308	105559442	105559558	105559050	105564971
5083	ENSMUSG00000037032	chr7	-	105566547	105566697	105567082	105567146	105566178	105567253
5084	ENSMUSG00000031708	chr8	-	83572548	83572592	83572680	83572753	83572455	83572840
5085	ENSMUSG00000031708	chr8	-	83572548	83572592	83572840	83572946	83572455	83573027
5086	ENSMUSG00000031708	chr8	-	83573410	83573455	83573870	83573922	83573323	83574477
5087	ENSMUSG00000031708	chr8	-	83573410	83573455	83574477	83574528	83573323	83594339
5088	ENSMUSG00000031708	chr8	-	83573410	83573455	83573870	83573922	83573323	83594339
5089	ENSMUSG00000031708	chr8	-	83573708	83573922	83574477	83574528	83573455	83594339
5090	ENSMUSG00000031708	chr8	-	83573870	83573922	83574477	83574528	83573323	83594339
5091	ENSMUSG00000031708	chr8	-	83573870	83573922	83574477	83574528	83573455	83594339
5092	ENSMUSG00000006699	chr4	-	137332406	137332479	137335974	137336129	137329124	137357645
5097	ENSMUSG00000022340	chr15	-	44675365	44675515	44677534	44677738	44673648	44683347
5098	ENSMUSG00000022340	chr15	-	44677534	44677738	44683347	44683450	44675515	44718787
5099	ENSMUSG00000022340	chr15	-	44683347	44683450	44718787	44718985	44677738	44746245
5100	ENSMUSG00000022340	chr15	-	44683347	44683450	44718787	44718985	44677738	44787588
5101	ENSMUSG00000022340	chr15	-	44718787	44718985	44746245	44746462	44683450	44748308
5104	ENSMUSG00000006191	chr13	-	29444007	29444070	29474528	29474709	29357583	29517412
5105	ENSMUSG00000030814	chr7	-	127705726	127705812	127707175	127707304	127667046	127707879
5106	ENSMUSG00000060147	chr13	-	33922925	33923068	33925311	33925429	33918896	33930024
5108	ENSMUSG00000058672	chr13	-	34076177	34076288	34076548	34076657	34075528	34077872
5109	ENSMUSG00000028207	chr4	-	9598732	9598780	9601306	9601363	9598301	9602468
5110	ENSMUSG00000028207	chr4	-	9601306	9601363	9602468	9602501	9598780	9604515
5111	ENSMUSG00000028207	chr4	-	9602468	9602501	9604515	9604629	9601363	9607796
5112	ENSMUSG00000028207	chr4	-	9604515	9604629	9607796	9607871	9602501	9610842
5113	ENSMUSG00000028207	chr4	-	9607796	9607871	9610412	9610552	9604629	9610842
5116	ENSMUSG00000041720	chr16	-	17281848	17282008	17282285	17282406	17281109	17282616
5117	ENSMUSG00000041720	chr16	-	17299441	17299569	17300992	17301100	17297670	17302990
5118	ENSMUSG00000041720	chr16	-	17307702	17307830	17308065	17308222	17303443	17309305
5119	ENSMUSG00000041720	chr16	-	17312351	17312471	17315548	17315638	17309398	17316961
5120	ENSMUSG00000041720	chr16	-	17318482	17318553	17323036	17323070	17318404	17325112
5121	ENSMUSG00000041720	chr16	-	17360496	17360593	17363946	17364012	17359086	17367403
5122	ENSMUSG00000041720	chr16	-	17381800	17381889	17386235	17386329	17378514	17389340
5123	ENSMUSG00000041720	chr16	-	17381800	17381889	17389340	17389457	17378514	17405633
5124	ENSMUSG00000041720	chr16	-	17386235	17386329	17389340	17389457	17381889	17405633
5125	ENSMUSG00000039697	chr10	-	30704600	30704680	30722645	30722866	30702026	30771719
5126	ENSMUSG00000039697	chr10	-	30722645	30722866	30771719	30771840	30704680	30802828
5136	ENSMUSG00000097487	chr11	-	101419674	101419728	101421864	101421954	101419186	101423779
5137	ENSMUSG00000021820	chr14	-	20737258	20737503	20738848	20738943	20736852	20739326
5138	ENSMUSG00000021820	chr14	-	20744603	20744648	20755658	20755702	20742753	20760143
5139	ENSMUSG00000021820	chr14	-	20745791	20745860	20747818	20747851	20744648	20755658
5140	ENSMUSG00000021820	chr14	-	20771006	20771061	20779203	20779263	20770129	20792518
5141	ENSMUSG00000075232	chr10	-	40294180	40294307	40294716	40294803	40293266	40301748
5142	ENSMUSG00000054733	chr14	-	64210427	64210534	64233828	64233933	64123353	64285063
5143	ENSMUSG00000054733	chr14	-	64233828	64233933	64285063	64285183	64210534	64313686
5144	ENSMUSG00000054733	chr14	-	64285063	64285183	64313686	64313755	64233933	64440709
5145	ENSMUSG00000054733	chr14	-	64285063	64285183	64450963	64451038	64233933	64452396
5146	ENSMUSG00000054733	chr14	-	64313686	64313755	64440709	64441026	64285183	64450963
5147	ENSMUSG00000054733	chr14	-	64440709	64441026	64450963	64451038	64313755	64452396
5151	ENSMUSG00000037287	chr9	-	42437114	42437231	42439096	42439223	42416149	42442818
5152	ENSMUSG00000037287	chr9	-	42444406	42444588	42449923	42450063	42443075	42451612
5153	ENSMUSG00000037287	chr9	-	42444406	42444588	42451612	42451762	42443075	42472065
5154	ENSMUSG00000032328	chr9	-	79775101	79775251	79776152	79776240	79774302	79777223
5155	ENSMUSG00000021375	chr13	-	46848325	46848386	46864818	46864831	46832816	46929215
5156	ENSMUSG00000021375	chr13	-	46864818	46864831	46929215	46929306	46848386	46929566
5159	ENSMUSG00000031750	chr8	-	110748662	110748740	110749424	110749558	110748404	110755230
5162	ENSMUSG00000035569	chr8	-	122896559	122896707	122898573	122898716	122896156	122899603
5166	ENSMUSG00000002105	chr2	-	91063319	91063452	91063655	91063706	91063163	91064714
5167	ENSMUSG00000002105	chr2	-	91063655	91063706	91064714	91064804	91063452	91065581
5171	ENSMUSG00000040479	chr2	-	91940757	91940874	91940964	91941036	91940676	91942289
5172	ENSMUSG00000040479	chr2	-	91940964	91941036	91942289	91942358	91940874	91942627
5175	ENSMUSG00000040434	chr2	-	92367753	92367866	92369267	92369372	92367664	92369489
5183	ENSMUSG00000027198	chr2	-	93703193	93703276	93704482	93704611	93696271	93707233
5184	ENSMUSG00000027198	chr2	-	93762552	93762684	93791009	93791103	93739759	93795634
5185	ENSMUSG00000023942	chr17	-	45590256	45590338	45592178	45592261	45590125	45595794
5186	ENSMUSG00000027195	chr2	-	94083166	94083274	94114992	94115068	94066473	94117429
5187	ENSMUSG00000029123	chr5	-	37628858	37629010	37649090	37649146	37531718	37716734
5188	ENSMUSG00000048058	chr2	-	102057906	102058041	102069932	102070058	101955174	102113532
5189	ENSMUSG00000048058	chr2	-	102069932	102070058	102113532	102113679	102058041	102186279
5191	ENSMUSG00000020457	chr11	-	3252643	3252811	3254511	3254642	3252282	3256542
5192	ENSMUSG00000020457	chr11	-	3254511	3254642	3256542	3256712	3252811	3259305
5206	ENSMUSG00000033434	chr5	-	110106265	110106336	110106652	110106697	110105357	110107059
5207	ENSMUSG00000074968	chr2	-	110667719	110667853	110671118	110671216	110666527	110681814
5210	ENSMUSG00000027546	chr2	-	168661928	168662090	168668005	168668218	168654268	168673476
5211	ENSMUSG00000046753	chr14	-	27500240	27500682	27505637	27505663	27498889	27506650
5213	ENSMUSG00000057378	chr2	-	112672234	112672331	112673165	112673265	112670693	112675268
5214	ENSMUSG00000057378	chr2	-	112717998	112718129	112728846	112728928	112712540	112730305
5215	ENSMUSG00000057378	chr2	-	112869004	112869109	112874933	112875150	112867378	112886491
5217	ENSMUSG00000027676	chr3	-	33814654	33814795	33815411	33815518	33814529	33815911
5218	ENSMUSG00000027676	chr3	-	33839077	33839224	33841068	33841188	33837964	33844104
5219	ENSMUSG00000021952	chr14	-	57638218	57638357	57648418	57648524	57630332	57664887
5220	ENSMUSG00000021952	chr14	-	57643334	57643489	57648418	57648524	57643223	57664887
5221	ENSMUSG00000021952	chr14	-	57643334	57643505	57648418	57648524	57643223	57664887
5222	ENSMUSG00000023236	chr2	-	113791879	113792029	113827338	113827571	113788848	113828998
5223	ENSMUSG00000043456	chr7	-	37649685	37649797	37716572	37716642	37569991	37769595
5224	ENSMUSG00000043456	chr7	-	37649685	37649797	37716572	37716642	37569991	37770880
5225	ENSMUSG00000043456	chr7	-	37649685	37649797	37716572	37716642	37569991	37772689
5226	ENSMUSG00000033931	chr8	-	126959541	126959585	126961911	126961971	126953449	126965381
5227	ENSMUSG00000033931	chr8	-	126959541	126959585	126965381	126965622	126953449	126969982
5228	ENSMUSG00000087203	chr2	-	118071729	118071842	118102313	118102484	118037425	118110696
5236	ENSMUSG00000009549	chr2	-	118478920	118479033	118479377	118479450	118476859	118479590
5239	ENSMUSG00000039983	chr2	-	119022068	119022225	119027137	119027387	119019164	119029316
5244	ENSMUSG00000002504	chr17	-	24640594	24640657	24641708	24641752	24640389	24641818
5245	ENSMUSG00000002504	chr17	-	24640594	24640657	24641818	24641972	24640389	24642190
5246	ENSMUSG00000002504	chr17	-	24641708	24641752	24641818	24641972	24640657	24642190
5247	ENSMUSG00000078919	chr2	-	168212959	168213028	168217680	168217776	168211480	168220036
5258	ENSMUSG00000033808	chr2	-	120373910	120373979	120374487	120374559	120371632	120375418
5265	ENSMUSG00000057234	chr2	-	109131484	109131663	109137340	109137532	109093297	109191551
5266	ENSMUSG00000057234	chr2	-	109137340	109137532	109191551	109191688	109131663	109240279
5267	ENSMUSG00000057234	chr2	-	109191551	109191688	109240279	109240416	109137532	109274388
5270	ENSMUSG00000027284	chr2	-	120783694	120783799	120785978	120786119	120777599	120790281
5271	ENSMUSG00000027284	chr2	-	120783694	120783799	120790281	120790355	120777599	120806758
5272	ENSMUSG00000090100	chr2	-	120745018	120746289	120748434	120749023	120740194	120750237
5273	ENSMUSG00000024187	chr17	-	26214327	26214483	26214651	26214727	26213906	26215184
5274	ENSMUSG00000027272	chr2	-	120864317	120864419	120866389	120866560	120862791	120868225
5286	ENSMUSG00000043909	chr2	-	121208354	121208504	121209080	121209352	121208129	121211269
5287	ENSMUSG00000043909	chr2	-	121215666	121216171	121223704	121223762	121211422	121227644
5288	ENSMUSG00000043909	chr2	-	121221157	121221250	121223704	121223762	121216171	121227644
5289	ENSMUSG00000043909	chr2	-	121223704	121223762	121227644	121227848	121221250	121235572
5290	ENSMUSG00000043909	chr2	-	121243893	121244096	121247500	121247595	121236869	121248163
5292	ENSMUSG00000033486	chr2	-	121406328	121406453	121410137	121410206	121400222	121410376
5294	ENSMUSG00000033396	chr2	-	122066244	122066459	122068738	122068901	122065656	122069868
5295	ENSMUSG00000033396	chr2	-	122072845	122073005	122074503	122074612	122072309	122075294
